"","idSensor","Fecha","Total"
"366","1011",2015-10-05 00:00:00,2
"367","1011",2015-10-05 00:15:00,4
"368","1011",2015-10-05 00:30:00,2
"369","1011",2015-10-05 01:00:00,2
"370","1011",2015-10-05 01:15:00,3
"371","1011",2015-10-05 01:30:00,2
"372","1011",2015-10-05 01:45:00,2
"373","1011",2015-10-05 02:00:00,4
"374","1011",2015-10-05 02:30:00,3
"375","1011",2015-10-05 03:00:00,1
"376","1011",2015-10-05 03:15:00,1
"377","1011",2015-10-05 03:30:00,1
"378","1011",2015-10-05 03:45:00,2
"379","1011",2015-10-05 04:15:00,2
"380","1011",2015-10-05 04:30:00,1
"381","1011",2015-10-05 04:45:00,1
"382","1011",2015-10-05 05:00:00,1
"383","1011",2015-10-05 05:15:00,3
"384","1011",2015-10-05 05:30:00,2
"385","1011",2015-10-05 05:45:00,2
"386","1011",2015-10-05 06:15:00,5
"387","1011",2015-10-05 06:30:00,11
"388","1011",2015-10-05 06:45:00,11
"389","1011",2015-10-05 07:00:00,8
"390","1011",2015-10-05 07:15:00,13
"391","1011",2015-10-05 07:30:00,14
"392","1011",2015-10-05 07:45:00,21
"393","1011",2015-10-05 08:00:00,17
"394","1011",2015-10-05 08:15:00,16
"395","1011",2015-10-05 08:30:00,14
"396","1011",2015-10-05 08:45:00,23
"397","1011",2015-10-05 09:00:00,10
"398","1011",2015-10-05 09:15:00,7
"399","1011",2015-10-05 09:30:00,20
"400","1011",2015-10-05 09:45:00,9
"401","1011",2015-10-05 10:00:00,11
"402","1011",2015-10-05 10:15:00,11
"403","1011",2015-10-05 10:30:00,7
"404","1011",2015-10-05 10:45:00,6
"405","1011",2015-10-05 11:00:00,14
"406","1011",2015-10-05 11:15:00,13
"407","1011",2015-10-05 11:30:00,12
"408","1011",2015-10-05 11:45:00,15
"409","1011",2015-10-05 12:00:00,10
"410","1011",2015-10-05 12:15:00,11
"411","1011",2015-10-05 12:30:00,12
"412","1011",2015-10-05 12:45:00,14
"413","1011",2015-10-05 13:00:00,9
"414","1011",2015-10-05 13:15:00,14
"415","1011",2015-10-05 13:30:00,13
"416","1011",2015-10-05 13:45:00,13
"417","1011",2015-10-05 14:00:00,19
"418","1011",2015-10-05 14:15:00,18
"419","1011",2015-10-05 14:30:00,11
"420","1011",2015-10-05 14:45:00,12
"421","1011",2015-10-05 15:00:00,13
"422","1011",2015-10-05 15:15:00,15
"423","1011",2015-10-05 15:30:00,15
"424","1011",2015-10-05 15:45:00,20
"425","1011",2015-10-05 16:00:00,8
"426","1011",2015-10-05 16:15:00,14
"427","1011",2015-10-05 16:30:00,13
"428","1011",2015-10-05 16:45:00,19
