396,2015-10-16 02:45:00,2
397,2015-10-16 03:00:00,3
398,2015-10-16 03:15:00,0
399,2015-10-16 03:30:00,2
400,2015-10-16 03:45:00,2
401,2015-10-16 04:00:00,1
402,2015-10-16 04:15:00,14
403,2015-10-16 04:30:00,4
404,2015-10-16 04:45:00,3
405,2015-10-16 05:00:00,5
406,2015-10-16 05:15:00,2
407,2015-10-16 05:30:00,3
408,2015-10-16 05:45:00,6
409,2015-10-16 06:00:00,7
410,2015-10-16 06:15:00,7
411,2015-10-16 06:30:00,6
412,2015-10-16 06:45:00,9
413,2015-10-16 07:00:00,5
414,2015-10-16 07:15:00,1
415,2015-10-16 07:30:00,16
416,2015-10-16 07:45:00,18
417,2015-10-16 08:00:00,10
418,2015-10-16 08:15:00,20
419,2015-10-16 08:30:00,28
420,2015-10-16 08:45:00,29
421,2015-10-16 09:00:00,22
422,2015-10-16 09:15:00,18
423,2015-10-16 09:30:00,24
424,2015-10-16 09:45:00,16
425,2015-10-16 10:00:00,19
426,2015-10-16 10:15:00,12
427,2015-10-16 10:30:00,9
428,2015-10-16 10:45:00,12
429,2015-10-16 11:00:00,15
430,2015-10-16 11:15:00,13
431,2015-10-16 11:30:00,8
432,2015-10-16 11:45:00,20
433,2015-10-16 12:00:00,8
434,2015-10-16 12:15:00,16
435,2015-10-16 12:30:00,17
436,2015-10-16 12:45:00,17
437,2015-10-16 13:00:00,19
438,2015-10-16 13:15:00,16
439,2015-10-16 13:30:00,24
440,2015-10-16 13:45:00,17
441,2015-10-16 14:00:00,12
442,2015-10-16 14:15:00,8
443,2015-10-16 14:30:00,25
444,2015-10-16 14:45:00,5
445,2015-10-16 15:00:00,8
446,2015-10-16 15:15:00,20
447,2015-10-16 15:30:00,13
448,2015-10-16 15:45:00,14
449,2015-10-16 16:00:00,11
450,2015-10-16 16:15:00,19
451,2015-10-16 16:30:00,10
452,2015-10-16 16:45:00,19
453,2015-10-16 17:00:00,12
454,2015-10-16 17:15:00,17
455,2015-10-16 17:30:00,17
456,2015-10-16 17:45:00,19
457,2015-10-16 18:00:00,22
458,2015-10-16 18:15:00,14
459,2015-10-16 18:30:00,9
460,2015-10-16 18:45:00,18
461,2015-10-16 19:00:00,14
462,2015-10-16 19:15:00,8
463,2015-10-16 19:30:00,19
464,2015-10-16 19:45:00,29
465,2015-10-16 20:00:00,25
466,2015-10-16 20:15:00,15
467,2015-10-16 20:30:00,13
468,2015-10-16 20:45:00,16
469,2015-10-16 21:00:00,15
470,2015-10-16 21:15:00,9
471,2015-10-16 21:30:00,6
472,2015-10-16 21:45:00,15
473,2015-10-16 22:00:00,9
474,2015-10-16 22:15:00,4
475,2015-10-16 22:30:00,12
476,2015-10-16 22:45:00,9
477,2015-10-16 23:00:00,3
478,2015-10-16 23:15:00,7
479,2015-10-16 23:30:00,9
480,2015-10-16 23:45:00,1
481,2015-10-17 00:00:00,4
482,2015-10-17 00:15:00,6
483,2015-10-17 00:30:00,4
484,2015-10-17 00:45:00,3
485,2015-10-17 01:00:00,1
486,2015-10-17 01:15:00,0
487,2015-10-17 01:30:00,3
488,2015-10-17 01:45:00,0
489,2015-10-17 02:00:00,4
490,2015-10-17 02:15:00,1
491,2015-10-17 02:30:00,1
492,2015-10-17 02:45:00,2
493,2015-10-17 03:00:00,1
494,2015-10-17 03:15:00,1
495,2015-10-17 03:30:00,5
496,2015-10-17 03:45:00,1
497,2015-10-17 04:00:00,0
498,2015-10-17 04:15:00,2
499,2015-10-17 04:30:00,0
500,2015-10-17 04:45:00,2
501,2015-10-17 05:00:00,1
502,2015-10-17 05:15:00,2
503,2015-10-17 05:30:00,7
504,2015-10-17 05:45:00,2
505,2015-10-17 06:00:00,2
506,2015-10-17 06:15:00,3
507,2015-10-17 06:30:00,2
508,2015-10-17 06:45:00,4
509,2015-10-17 07:00:00,2
510,2015-10-17 07:15:00,1
511,2015-10-17 07:30:00,4
512,2015-10-17 07:45:00,3
513,2015-10-17 08:00:00,5
514,2015-10-17 08:15:00,9
515,2015-10-17 08:30:00,8
516,2015-10-17 08:45:00,7
517,2015-10-17 09:00:00,3
518,2015-10-17 09:15:00,8
519,2015-10-17 09:30:00,7
520,2015-10-17 09:45:00,5
521,2015-10-17 10:00:00,16
522,2015-10-17 10:15:00,5
523,2015-10-17 10:30:00,8
524,2015-10-17 10:45:00,5
525,2015-10-17 11:00:00,12
526,2015-10-17 11:15:00,15
527,2015-10-17 11:30:00,11
528,2015-10-17 11:45:00,16
529,2015-10-17 12:00:00,6
530,2015-10-17 12:15:00,11
531,2015-10-17 12:30:00,10
532,2015-10-17 12:45:00,9
533,2015-10-17 13:00:00,11
534,2015-10-17 13:15:00,11
535,2015-10-17 13:30:00,7
536,2015-10-17 13:45:00,2
537,2015-10-17 14:00:00,7
538,2015-10-17 14:15:00,8
539,2015-10-17 14:30:00,7
540,2015-10-17 14:45:00,6
541,2015-10-17 15:00:00,6
542,2015-10-17 15:15:00,8
543,2015-10-17 15:30:00,9
544,2015-10-17 15:45:00,2
545,2015-10-17 16:00:00,6
546,2015-10-17 16:15:00,7
547,2015-10-17 16:30:00,10
548,2015-10-17 16:45:00,10
549,2015-10-17 17:00:00,7
550,2015-10-17 17:15:00,7
551,2015-10-17 17:30:00,10
552,2015-10-17 17:45:00,9
553,2015-10-17 18:00:00,11
554,2015-10-17 18:15:00,10
555,2015-10-17 18:30:00,7
556,2015-10-17 18:45:00,8
557,2015-10-17 19:00:00,12
558,2015-10-17 19:15:00,9
559,2015-10-17 19:30:00,13
560,2015-10-17 19:45:00,5
561,2015-10-17 20:00:00,9
562,2015-10-17 20:15:00,8
563,2015-10-17 20:30:00,5
564,2015-10-17 20:45:00,5
565,2015-10-17 21:00:00,4
566,2015-10-17 21:15:00,1
567,2015-10-17 21:30:00,9
568,2015-10-17 21:45:00,3
569,2015-10-17 22:00:00,5
570,2015-10-17 22:15:00,5
571,2015-10-17 22:30:00,3
572,2015-10-17 22:45:00,2
573,2015-10-17 23:00:00,2
574,2015-10-17 23:15:00,6
575,2015-10-17 23:30:00,6
576,2015-10-17 23:45:00,3
577,2015-10-18 00:00:00,6
578,2015-10-18 00:15:00,0
579,2015-10-18 00:30:00,4
580,2015-10-18 00:45:00,2
581,2015-10-18 01:00:00,1
582,2015-10-18 01:15:00,1
583,2015-10-18 01:30:00,2
584,2015-10-18 01:45:00,0
585,2015-10-18 02:00:00,2
586,2015-10-18 02:15:00,1
587,2015-10-18 02:30:00,1
588,2015-10-18 02:45:00,2
589,2015-10-18 03:00:00,2
590,2015-10-18 03:15:00,1
591,2015-10-18 03:30:00,1
592,2015-10-18 03:45:00,0
593,2015-10-18 04:00:00,0
594,2015-10-18 04:15:00,1
595,2015-10-18 04:30:00,0
596,2015-10-18 04:45:00,0
597,2015-10-18 05:00:00,1
598,2015-10-18 05:15:00,0
599,2015-10-18 05:30:00,0
600,2015-10-18 05:45:00,1
601,2015-10-18 06:00:00,1
602,2015-10-18 06:15:00,0
603,2015-10-18 06:30:00,1
604,2015-10-18 06:45:00,0
605,2015-10-18 07:00:00,2
606,2015-10-18 07:15:00,2
607,2015-10-18 07:30:00,5
608,2015-10-18 07:45:00,1
609,2015-10-18 08:00:00,0
610,2015-10-18 08:15:00,4
611,2015-10-18 08:30:00,0
612,2015-10-18 08:45:00,2
613,2015-10-18 09:00:00,3
614,2015-10-18 09:15:00,2
615,2015-10-18 09:30:00,6
