"","idSensor","idDispositivo","tinicio","tfin","Obsoleto","duracion_s","tDB","sincio","sfin","fabricante","naturaleza","etiqueta","majordeviceclass","minordeviceclass","serviceclass"
"10879","132","6D37045CF3FE0F676BE411B923F87B69C8743DB9",2015-09-27 03:55:13,2015-09-27 03:55:13,0,0,"2015-09-27 04:01:44.715",-80,-80,"HUAWEI TECHNOLOGIES","BLUETOOTH",NA,"","",""
"10880","122","9FF4D074720CF5F9BF27D6DF17850211B148FA60",2015-09-27 03:53:59,2015-09-27 03:55:12,0,72,"2015-09-27 03:57:48.753",-79,-79,"MURATA MANUFACTURING","WIFI",NA,"","",""
"10881","142","04D9146EC3F11F5D95B5BFE41874CB714083281D",2015-09-27 03:40:55,2015-09-27 03:55:12,0,857,"2015-09-27 03:45:53.848",-77,-76,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10882","142","C9E0B7BDAD50B980F4C3631FB9BCB005DF3850AA",2015-09-27 03:55:12,2015-09-27 03:55:12,0,0,"2015-09-27 03:57:04.132",-77,-79,"APPLE","WIFI",NA,"","",""
"10883","112","D998CBE75EE3805973AD9EE8DC0B15B3FC3584E3",2015-09-27 03:46:55,2015-09-27 03:55:12,0,496,"2015-09-27 04:13:58.037",-74,-78,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10884","112","EF139DEC4F397CF7A03250D7F5F22051D829BEDD",2015-09-27 03:44:54,2015-09-27 03:55:12,0,617,"2015-09-27 04:13:58.037",-67,-72,"APPLE","WIFI",NA,"","",""
"10885","112","197282FF00B545E1FD2B700BF6D06E968CAB926E",2015-09-27 03:39:40,2015-09-27 03:55:12,0,931,"2015-09-27 04:03:52.760",-77,-72,"APPLE","WIFI",NA,"","",""
"10886","112","95A912FBF815B915B889AB5C55390B947BAD781C",2015-09-27 03:00:37,2015-09-27 03:55:11,0,3273,"2015-09-27 03:16:42.757",-78,-76,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10887","142","8BAAFC17A2814D153F50AC6771433DC22855E469",2015-09-27 03:51:10,2015-09-27 03:55:10,0,240,"2015-09-27 03:57:04.132",-80,-80,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10888","132","8BAAFC17A2814D153F50AC6771433DC22855E469",2015-09-27 03:51:10,2015-09-27 03:55:10,0,240,"2015-09-27 03:56:08.916",-67,-65,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10889","102","F183A9670612909271C2E3609FBF73AEBC3D03E2",2015-09-27 03:55:08,2015-09-27 03:55:08,0,0,"2015-09-27 04:01:59.817",-80,-80,"CLIPM","WIFI",NA,"","",""
"10890","112","C9463D2C27C53C206CF7C25EC5BDC21B3DABA61D",2015-09-27 03:43:52,2015-09-27 03:55:07,0,675,"2015-09-27 04:13:58.037",-79,-79,"APPLE","BLUETOOTH",NA,"","",""
"10891","112","E1CDE7FE5FA867C4964A55B52734B03C40E9D567",2015-09-27 00:52:08,2015-09-27 03:55:07,0,10979,"2015-09-27 00:58:55.274",-74,-75,"SAMSUNG ELEC","WIFI",NA,"","",""
"10892","122","E1CDE7FE5FA867C4964A55B52734B03C40E9D567",2015-09-27 02:41:55,2015-09-27 03:55:06,0,4391,"2015-09-27 02:46:05.976",-72,-73,"SAMSUNG ELEC","WIFI",NA,"","",""
"10893","112","7AF39A76B39AC29ACE3277F0C8F83AB4E6820DD2",2015-09-27 03:55:05,2015-09-27 03:55:05,0,0,"2015-09-27 04:24:23.402",-70,-72,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10894","132","19CF07457921C7916FE02CBC30A09A74535C35B9",2015-09-27 03:53:03,2015-09-27 03:55:04,0,120,"2015-09-27 03:56:08.916",-79,-79,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10895","122","1D8CC80CF35AF1BD42394469B5BA9E8B71B53788",2015-09-27 03:54:54,2015-09-27 03:55:03,0,9,"2015-09-27 03:57:48.753",-78,-78,"LG ELECTRONICS (MOBILE MUNICAITONS)","WIFI",NA,"","",""
"10896","112","38630BDB0820CC3C3D6018C4D676D182DFD26338",2015-09-27 03:27:11,2015-09-27 03:55:02,0,1670,"2015-09-27 03:48:54.274",-77,-77,"CK TELE","WIFI",NA,"","",""
"10897","142","5161B9B627F9196424B380BD3616E41AF0E5515F",2015-09-27 03:42:06,2015-09-27 03:55:01,0,774,"2015-09-27 03:45:53.848",-79,-76,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10898","142","0F54CFC4343C2577FFB7AC956B19C75A74C254FB",2015-09-27 03:54:28,2015-09-27 03:55:01,0,32,"2015-09-27 03:57:04.132",-79,-79,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10899","142","F07DE13E0F9B12F1712519FECE286E4BE670A40B",2015-09-27 03:49:12,2015-09-27 03:55:00,0,348,"2015-09-27 03:51:23.676",-69,-74,"WINGTECH GROUP (HONGKONG) LIMITED","WIFI",NA,"","",""
"10900","102","064560F8CAB6C49178F6E43682FBA14B9D095354",2015-09-27 03:49:00,2015-09-27 03:54:57,0,357,"2015-09-27 03:56:31.201",-77,-79,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10901","112","138E7C6E9F3997C383F68EB2064CDE225157F46A",2015-09-27 03:53:25,2015-09-27 03:54:57,0,91,"2015-09-27 04:24:23.402",-75,-68,"APPLE","WIFI",NA,"","",""
"10902","132","B893E48A64E34D33C8B350D58DB5B8FE3B978243",2015-09-27 03:48:44,2015-09-27 03:54:56,0,371,"2015-09-27 03:50:31.737",-77,-77,"BQ","WIFI",NA,"","",""
"10903","112","C47BF9DAF66B48E1EAFE95D056B774265E75E269",2015-09-27 03:54:55,2015-09-27 03:54:55,0,0,"2015-09-27 04:24:23.402",-79,-79,"ZTE PORATION","WIFI",NA,"","",""
"10904","112","0A75D0B5A109D1D32C3970CB353004A58885A3ED",2015-09-27 03:54:54,2015-09-27 03:54:54,0,0,"2015-09-27 04:24:23.402",-73,-73,"APPLE","WIFI",NA,"","",""
"10905","122","9EC0D68C1F3B10DAA9DE5D9748BE2F580FA326E1",2015-09-27 03:40:40,2015-09-27 03:54:50,0,850,"2015-09-27 03:46:46.941",-59,-59,"APPLE","WIFI",NA,"","",""
"10906","142","B7010EEF69CBE6BD7FA43A0C27986B203A2EA0F2",2015-09-27 03:54:38,2015-09-27 03:54:49,0,11,"2015-09-27 03:57:04.132",-70,-80,"APPLE","WIFI",NA,"","",""
"10907","102","3B08461D767AB7FEE58471B0F0BEC781F39C0C2D",2015-09-27 03:54:48,2015-09-27 03:54:48,0,0,"2015-09-27 04:01:59.817",-70,-67,"NOKIA PORATION","BLUETOOTH",NA,"","",""
"10908","122","605D8C2B2724414333C551FD70C14A3DF14136F2",2015-09-27 03:54:34,2015-09-27 03:54:45,0,10,"2015-09-27 03:57:48.753",-80,-80,"TCT MOBILE","WIFI",NA,"","",""
"10909","142","762967AD2AD73F414C703906243079E733D4BFA8",2015-09-27 03:54:45,2015-09-27 03:54:45,0,0,"2015-09-27 03:57:04.132",-77,-73,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10910","142","FF9FBC04F30F73CD29E09A30ED9E38EE703AE212",2015-09-27 03:53:50,2015-09-27 03:54:45,0,54,"2015-09-27 03:57:04.132",-80,-80,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"10911","102","FCD1D54BD5A55EDCA1FBF7772093A57C847BECC3",2015-09-27 03:51:23,2015-09-27 03:54:44,0,201,"2015-09-27 03:56:31.201",-77,-80,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"10912","102","E1E828649C4BDC1B1C30CBF3F7A90F79496D730D",2015-09-27 03:52:11,2015-09-27 03:54:44,0,152,"2015-09-27 03:56:31.201",-78,-78,"APPLE","WIFI",NA,"","",""
"10913","132","86641017D1B8ACAC91CE72DC236BD19BF87BC868",2015-09-27 03:54:35,2015-09-27 03:54:43,0,8,"2015-09-27 04:01:44.715",-67,-73,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10914","142","86641017D1B8ACAC91CE72DC236BD19BF87BC868",2015-09-27 03:54:34,2015-09-27 03:54:43,0,8,"2015-09-27 03:57:04.132",-75,-78,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10915","102","C88F5AA91A917A1F0294752FC2D27E983251E426",2015-09-27 03:52:59,2015-09-27 03:54:43,0,103,"2015-09-27 03:56:31.201",-75,-78,"HTC PORATION","WIFI",NA,"","",""
"10916","112","8BC4E2A0E26CA4E858E6A80E8812D39E9D9AC94B",2015-09-27 03:32:51,2015-09-27 03:54:42,0,1311,"2015-09-27 03:53:39.624",-62,-67,"APPLE","WIFI",NA,"","",""
"10917","142","84DBEB2F3149E89189ED16977B92B511209E1BB5",2015-09-27 03:54:41,2015-09-27 03:54:41,0,0,"2015-09-27 03:57:04.132",-72,-72,"BQ","WIFI",NA,"","",""
"10918","112","CDD9D1C840154556A8DF823A23196648F9A9AB34",2015-09-27 03:44:24,2015-09-27 03:54:41,0,616,"2015-09-27 04:13:58.037",-70,-74,"APPLE","WIFI",NA,"","",""
"10919","142","6C1FAA27973ADBD0C5B118A1E8BA59320B0A2488",2015-09-27 03:54:04,2015-09-27 03:54:41,0,36,"2015-09-27 03:57:04.132",-80,-71,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10920","122","ADB711CCA57B49D02D338301F8756ADDD11B9311",2015-09-27 03:54:40,2015-09-27 03:54:40,0,0,"2015-09-27 03:57:48.753",-79,-80,"TCT MOBILE LIMITED","WIFI",NA,"","",""
"10921","102","DFBF6ABEEDCC9956C5159DD4A1A8929DDB54A644",2015-09-27 03:22:32,2015-09-27 03:54:38,0,1926,"2015-09-27 03:28:35.049",-77,-80,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10922","112","D362BDAECD4C41141B2D66D7481CB858A67E1A71",2015-09-27 03:27:59,2015-09-27 03:54:38,0,1598,"2015-09-27 03:48:54.274",-77,-69,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10923","142","1C0A56BA17AE8A4596688F93AA6C183701052EA2",2015-09-27 03:54:35,2015-09-27 03:54:35,0,0,"2015-09-27 03:57:04.132",-73,-73,"APPLE","WIFI",NA,"","",""
"10924","122","FFF1092F13B723916836CAA101B1872459E4A26C",2015-09-27 03:48:14,2015-09-27 03:54:34,0,380,"2015-09-27 03:52:17.268",-65,-55,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10925","122","91AD5950FE52E6E1AA50F7D904E881E011AA5E1E",2015-09-27 03:54:31,2015-09-27 03:54:31,0,0,"2015-09-27 03:57:48.753",-55,-55,"APPLE","WIFI",NA,"","",""
"10926","112","0D40F29F88AAE6126B6135246E2DCE15912AAA8A",2015-09-27 03:36:45,2015-09-27 03:54:31,0,1065,"2015-09-27 03:53:39.624",-76,-78,"WISOL","WIFI",NA,"","",""
"10927","112","762967AD2AD73F414C703906243079E733D4BFA8",2015-09-27 03:48:17,2015-09-27 03:54:31,0,373,"2015-09-27 04:13:58.037",-77,-77,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10928","112","46757303D529FCDB1104D10BBA546C90B9F45E22",2015-09-27 03:32:23,2015-09-27 03:54:29,0,1325,"2015-09-27 03:53:39.624",-65,-65,"MURATA MANUFACTUARING","WIFI",NA,"","",""
"10929","112","D36DA9B373A579F24B1564D42F0A49AAD07FC7A5",2015-09-27 03:54:29,2015-09-27 03:54:29,0,0,"2015-09-27 04:24:23.402",-71,-68,"APPLE","WIFI",NA,"","",""
"10930","112","BBCFE15DFE8591A141ABD6D6B6B9F755A4FC90D8",2015-09-27 03:49:33,2015-09-27 03:54:29,0,296,"2015-09-27 04:24:23.402",-78,-78,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10931","112","014E04DA62536FE526617676586E5E755027B821",2015-09-27 03:49:38,2015-09-27 03:54:28,0,290,"2015-09-27 04:24:23.402",-70,-70,"WINGTECH GROUP LIMITED","WIFI",NA,"","",""
"10932","122","47B617184F08467663431397F873FF179000EC3A",2015-09-27 03:54:27,2015-09-27 03:54:27,0,0,"2015-09-27 03:57:48.753",-69,-70,"BQ","WIFI",NA,"","",""
"10933","112","8E284F45BB5A9F6F6382CCD458E93DC0EACB3BF3",2015-09-27 03:51:28,2015-09-27 03:54:27,0,178,"2015-09-27 04:24:23.402",-72,-75,"APPLE","WIFI",NA,"","",""
"10934","112","203CE518F2C5DFD9ADECC9FFC75524C3FFAC1E77",2015-09-27 03:40:51,2015-09-27 03:54:27,0,816,"2015-09-27 04:03:52.760",-80,-80,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"10935","112","AE6B6892D6C417E3DCD6C98D95DF1FC8A0022DC4",2015-09-27 03:54:26,2015-09-27 03:54:26,0,0,"2015-09-27 04:24:23.402",-79,-79,"APPLE","WIFI",NA,"","",""
"10936","122","1DF5908D78095178BB3A47200CFDE93853F1C32A",2015-09-27 03:54:26,2015-09-27 03:54:26,0,0,"2015-09-27 03:57:48.753",-80,-80,"APPLE","WIFI",NA,"","",""
"10937","142","A8A3B106F5626568A9E813E41975A6832DD3B1BA",2015-09-27 03:54:26,2015-09-27 03:54:26,0,0,"2015-09-27 03:57:04.132",-65,-65,"BQ","WIFI",NA,"","",""
"10938","112","888350A47F5D8E0BA5AEB0A9A09C81ABF8419A57",2015-09-27 03:06:20,2015-09-27 03:54:26,0,2885,"2015-09-27 03:26:20.666",-61,-61,"CLIPM","WIFI",NA,"","",""
"10939","112","FAEECA2F9CD2DB00E6D97BFC2E4AF85FEF39BEF9",2015-09-27 03:54:15,2015-09-27 03:54:25,0,10,"2015-09-27 04:24:23.402",-71,-71,"APPLE","WIFI",NA,"","",""
"10940","142","81B8F193FC31D61092A59175A6169838CA4E939E",2015-09-27 03:52:46,2015-09-27 03:54:24,0,97,"2015-09-27 03:57:04.132",-59,-59,"BQ","WIFI",NA,"","",""
"10941","102","C0BD842341C702F3D1B1ECB069041EB5A8C6C475",2015-09-27 03:54:24,2015-09-27 03:54:24,0,0,"2015-09-27 04:01:59.817",-79,-80,"SAMSUNG ELECTRONICS","BLUETOOTH",NA,"","",""
"10942","142","EF486CC28767CC1F400D7B3A20F063FCE8D9883C",2015-09-27 03:46:39,2015-09-27 03:54:23,0,463,"2015-09-27 03:51:23.676",-77,-76,"TCT MOBILE","WIFI",NA,"","",""
"10943","102","BB98B6799FF6651231C76DD6CEA5CBF8B619DB05",2015-09-27 03:52:03,2015-09-27 03:54:22,0,139,"2015-09-27 03:56:31.201",-80,-80,"SAMSUNG ELEC","WIFI",NA,"","",""
"10944","132","62966E308508283F517CFCABAC87C83538915B62",2015-09-27 03:54:20,2015-09-27 03:54:20,0,0,"2015-09-27 03:56:08.916",-72,-72,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10945","142","D420F2B417D8982B767B0AABA1A238D33BDEE69A",2015-09-27 03:26:50,2015-09-27 03:54:19,0,1649,"2015-09-27 03:29:06.344",-71,-70,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10946","102","CDE1CBA1D04A7DE273333055B1DD3592C37EAD0D",2015-09-27 03:48:14,2015-09-27 03:54:18,0,364,"2015-09-27 03:56:31.201",-77,-70,"XIAOMI","WIFI",NA,"","",""
"10947","142","D048D1A416E69C9D26C4BF93242EF768E718C549",2015-09-27 03:36:05,2015-09-27 03:54:17,0,1092,"2015-09-27 03:40:19.635",-73,-69,"APPLE","WIFI",NA,"","",""
"10948","102","3E9208AEF5B197556C909FD0FA4AA2ABE0ECB599",2015-09-27 03:53:40,2015-09-27 03:54:17,0,37,"2015-09-27 04:01:59.817",-77,-77,"APPLE","WIFI",NA,"","",""
"10949","122","796F09906AA8E20AC67C500F3B6B086A236F95F8",2015-09-27 03:54:16,2015-09-27 03:54:17,0,0,"2015-09-27 03:57:48.753",-50,-52,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10950","102","C4777E0B511CB35E32BE97CB4E1C9197DCE08628",2015-09-27 03:47:42,2015-09-27 03:54:16,0,393,"2015-09-27 03:50:55.924",-73,-73,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10951","142","8EA30556A0311E756F21F6F39425B72CA3099DFC",2015-09-27 03:50:24,2015-09-27 03:54:15,0,231,"2015-09-27 03:57:04.132",-63,-61,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10952","142","1F10BA1AABA4DFD083908D150BF0C1E13538460D",2015-09-27 03:53:42,2015-09-27 03:54:15,0,33,"2015-09-27 03:57:04.132",-72,-76,"APPLE","WIFI",NA,"","",""
"10953","112","D048D1A416E69C9D26C4BF93242EF768E718C549",2015-09-27 03:54:10,2015-09-27 03:54:14,0,3,"2015-09-27 04:24:23.402",-78,-79,"APPLE","WIFI",NA,"","",""
"10954","102","CE0A08409A93168D0190EF11DDCAEDFBEE7B24F3",2015-09-27 03:53:28,2015-09-27 03:54:14,0,45,"2015-09-27 04:01:59.817",-79,-79,"APPLE","WIFI",NA,"","",""
"10955","122","28B06B72C559A132532940F28D0FA79769469256",2015-09-27 03:53:35,2015-09-27 03:54:13,0,37,"2015-09-27 03:57:48.753",-74,-74,"BQ","WIFI",NA,"","",""
"10956","102","ACAA725D4782FA7D8663B525FC06D0508CADD238",2015-09-27 03:48:31,2015-09-27 03:54:12,0,341,"2015-09-27 03:56:31.201",-78,-77,"APPLE","WIFI",NA,"","",""
"10957","122","8E593B561F43BA78BF4EA804F091F579F86A849B",2015-09-27 03:48:08,2015-09-27 03:54:12,0,363,"2015-09-27 03:52:17.268",-72,-72,"HTC PORATION","WIFI",NA,"","",""
"10958","112","E837BEC162F4D21F6CD52CDE7851F5731F0A995F",2015-09-27 03:54:10,2015-09-27 03:54:10,0,0,"2015-09-27 04:24:23.402",-80,-80,"LG ELECTRONICS","WIFI",NA,"","",""
"10959","112","3AF0A526BACC3B3B9C8A17A8F7383A0F739C3439",2015-09-27 03:34:41,2015-09-27 03:54:08,0,1166,"2015-09-27 03:53:39.624",-64,-62,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10960","112","2F129A81E35F98A8FF5539083E941F13AC27ECB1",2015-09-27 03:50:06,2015-09-27 03:54:07,0,241,"2015-09-27 04:24:23.402",-67,-57,"APPLE","WIFI",NA,"","",""
"10961","102","8AE6E30D26AB6018EA1CEBFEAA432FFC84967EAC",2015-09-27 03:54:07,2015-09-27 03:54:07,0,0,"2015-09-27 04:01:59.817",-80,-80,"APPLE","WIFI",NA,"","",""
"10962","112","A17ECD14B734C3F95A2F0B9AD1DF3F3B88097A59",2015-09-27 03:48:37,2015-09-27 03:54:05,0,327,"2015-09-27 04:13:58.037",-58,-58,"APPLE","WIFI",NA,"","",""
"10963","112","A11FD512B185452E9FC92FF1FF6EE7A500589EEF",2015-09-27 03:54:04,2015-09-27 03:54:04,0,0,"2015-09-27 04:24:23.402",-76,-76,"ONEPLUS TECH (SHENZHEN)","WIFI",NA,"","",""
"10964","112","FDD72F62E2EF2A2E4E5579F804D781AD4935229F",2015-09-27 03:03:52,2015-09-27 03:54:03,0,3010,"2015-09-27 03:16:42.757",-72,-72,"BQ","WIFI",NA,"","",""
"10965","122","EEB01139CF6192779520CDB61C43A040372015C2",2015-09-27 03:53:41,2015-09-27 03:54:02,0,21,"2015-09-27 03:57:48.753",-77,-70,"APPLE","WIFI",NA,"","",""
"10966","142","A20DAC465EBB4EDDF759788C549D2BEAE5B589DD",2015-09-27 03:54:01,2015-09-27 03:54:01,0,0,"2015-09-27 03:57:04.132",-69,-75,"APPLE","WIFI",NA,"","",""
"10967","132","DB33A6013496A193670D1216F0A4F19C75310939",2015-09-27 03:54:01,2015-09-27 03:54:01,0,0,"2015-09-27 03:56:08.916",-60,-60,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10968","102","620B470B0A6652E3957DB1592026F3A35AB1D5F0",2015-09-27 03:52:06,2015-09-27 03:54:01,0,114,"2015-09-27 03:56:31.201",-79,-80,"ZTE PORATION","WIFI",NA,"","",""
"10969","102","DF46B9800DBFF6E600930A3ABEA07370BF836EF0",2015-09-27 03:50:53,2015-09-27 03:54:01,0,188,"2015-09-27 03:56:31.201",-80,-80,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10970","142","697F5D68B748B41C7D033F673226026224BFFC21",2015-09-27 03:51:59,2015-09-27 03:54:00,0,121,"2015-09-27 03:57:04.132",-74,-69,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10971","132","697F5D68B748B41C7D033F673226026224BFFC21",2015-09-27 03:54:00,2015-09-27 03:54:00,0,0,"2015-09-27 03:56:08.916",-79,-79,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10972","142","CDE1CBA1D04A7DE273333055B1DD3592C37EAD0D",2015-09-27 03:48:20,2015-09-27 03:54:00,0,339,"2015-09-27 03:51:23.676",-78,-78,"XIAOMI","WIFI",NA,"","",""
"10973","112","B0008BF3F0B9E0FD2FC722925363CE45A2457EC9",2015-09-27 03:54:00,2015-09-27 03:54:00,0,0,"2015-09-27 04:24:23.402",-79,-79,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10974","112","AA4DC838EB4FCDF3ADAB680B3D60058E03ED37EB",2015-09-27 03:51:58,2015-09-27 03:54:00,0,121,"2015-09-27 04:24:23.402",-78,-78,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10975","142","56540DC426C90CED2074565722A1CBE56643936E",2015-09-27 03:53:59,2015-09-27 03:53:59,0,0,"2015-09-27 03:57:04.132",-75,-75,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10976","142","5DC7AA8AC79DB95BAAB8A458E3921985355E6224",2015-09-27 03:41:00,2015-09-27 03:53:59,0,779,"2015-09-27 03:45:53.848",-77,-79,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"10977","102","0497045B628227A37FE2E974CE5E72325F7EF6D9",2015-09-27 03:49:29,2015-09-27 03:53:59,0,269,"2015-09-27 03:56:31.201",-78,-76,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"10978","112","98270C02925F15DAE16BC91A566B1DE470991414",2015-09-27 03:53:59,2015-09-27 03:53:59,0,0,"2015-09-27 04:24:23.402",-71,-71,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10979","132","64987E7789AA514D12C47C3F881D85CF0E2D88C8",2015-09-27 03:53:32,2015-09-27 03:53:58,0,25,"2015-09-27 03:56:08.916",-64,-65,"APPLE","WIFI",NA,"","",""
"10980","112","AB4A12E372BD532B650AFE7DADEC252B0A9A0235",2015-09-27 03:43:48,2015-09-27 03:53:57,0,608,"2015-09-27 04:13:58.037",-79,-79,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"10981","132","6C1FAA27973ADBD0C5B118A1E8BA59320B0A2488",2015-09-27 03:53:51,2015-09-27 03:53:57,0,6,"2015-09-27 03:56:08.916",-77,-72,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10982","112","6CCEA921F46536A9E91CC08143C9AEA86D14120B",2015-09-27 03:35:43,2015-09-27 03:53:56,0,1093,"2015-09-27 03:53:39.624",-71,-68,"APPLE","WIFI",NA,"","",""
"10983","112","E5B9C251881F71E4851F867985D70B407EF33739",2015-09-27 03:53:55,2015-09-27 03:53:55,0,0,"2015-09-27 04:24:23.402",-79,-79,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10984","122","3FB151ACED92321D258D53C80869C8325BD00E2A",2015-09-27 03:48:36,2015-09-27 03:53:53,0,317,"2015-09-27 03:52:17.268",-62,-62,"APPLE","WIFI",NA,"","",""
"10985","102","F9FF08CC8664DA957514733D6740A2558BCC3A11",2015-09-27 03:45:36,2015-09-27 03:53:50,0,494,"2015-09-27 03:50:55.924",-70,-79,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10986","142","7F6B00AF107CFF49849C19323AA2FD443D76F3F7",2015-09-27 03:12:45,2015-09-27 03:53:50,0,2465,"2015-09-27 03:17:56.335",-80,-73,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10987","102","42B3AD716091B898DEFBC85F891A35D4A44A7627",2015-09-27 03:53:49,2015-09-27 03:53:49,0,0,"2015-09-27 04:01:59.817",-65,-65,"SIM TECHNOLOGY GROUP SHANGHAI SIM","WIFI",NA,"","",""
"10988","132","B6ADAF1A3640806F74E186D39962F7BDF8CA45DC",2015-09-27 03:49:39,2015-09-27 03:53:47,0,247,"2015-09-27 03:56:08.916",-80,-80,"APPLE","WIFI",NA,"","",""
"10989","142","DB27E099B301198B263AC8028CFD04DD31EEA686",2015-09-27 03:53:40,2015-09-27 03:53:40,0,0,"2015-09-27 03:57:04.132",-67,-66,"BQ","WIFI",NA,"","",""
"10990","112","8E324895E66E6C2257FAC6AD406CC6ACDA68D1C1",2015-09-27 03:51:27,2015-09-27 03:53:40,0,133,"2015-09-27 04:24:23.402",-62,-61,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10991","102","A7A52FF3D6E7407D77CB55E704B42587FA6AAC51",2015-09-27 03:36:42,2015-09-27 03:53:40,0,1017,"2015-09-27 04:01:59.817",-66,-80,"MOTOROLA MOBILITY LLC","WIFI",NA,"","",""
"10992","112","BA3A52DF3CD20B910D01BB558B81E2A0BD578C84",2015-09-27 03:38:44,2015-09-27 03:53:37,0,892,"2015-09-27 04:03:52.760",-79,-79,"BQ","WIFI",NA,"","",""
"10993","112","EEB01139CF6192779520CDB61C43A040372015C2",2015-09-27 03:53:37,2015-09-27 03:53:37,0,0,"2015-09-27 04:24:23.402",-73,-78,"APPLE","WIFI",NA,"","",""
"10994","112","2D245A493779D536C06A1A83966372ADDC98AB05",2015-09-27 03:53:37,2015-09-27 03:53:37,0,0,"2015-09-27 04:24:23.402",-74,-74,"HUAWEI TECHNOLOGIES","WIFI",NA,"","",""
"10995","132","0F23E798D1DED7C2C97B1F7B8E9DBFDD42044BB8",2015-09-27 03:49:10,2015-09-27 03:53:37,0,267,"2015-09-27 03:56:08.916",-72,-72,"SAMSUNG ELECTRONICS","WIFI",NA,"","",""
"10996","112","95B1D08732ED88D24558629D1A7B94475AA38801",2015-09-27 03:53:34,2015-09-27 03:53:34,0,0,"2015-09-27 04:24:23.402",-79,-79,"HTC PORATION","WIFI",NA,"","",""
"10997","112","3015B9E6B192BA4B624E11688F1BD4590EC13DF9",2015-09-27 03:50:22,2015-09-27 03:53:34,0,191,"2015-09-27 04:24:23.402",-80,-80,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
"10998","102","35E11EEC700A0D5B034DBD4F36F413E610CC38E3",2015-09-27 03:53:34,2015-09-27 03:53:34,0,0,"2015-09-27 04:01:59.817",-62,-62,"MOTOROLA MOBILITY LLC A LENOVO PANY","WIFI",NA,"","",""
"10999","132","40EBC384F693C6BA6AD916527CD0F8AC1B3B7FD3",2015-09-27 03:18:48,2015-09-27 03:53:32,0,2084,"2015-09-27 03:22:37.715",-54,-70,"SONY MOBILE MUNICATIONS AB","WIFI",NA,"","",""
"11000","122","83FC68A5C0071993A15ACB470C08BC87DD75887D",2015-09-27 03:53:32,2015-09-27 03:53:32,0,0,"2015-09-27 03:57:48.753",-79,-79,"APPLE","WIFI",NA,"","",""
"11001","112","5806567F10C654F849FD1AE2A0B551F20A4F1957",2015-09-27 03:48:59,2015-09-27 03:53:31,0,271,"2015-09-27 04:13:58.037",-67,-69,"SAMSUNG ELECTRO MECHANICS","WIFI",NA,"","",""
