19
#n ent_time	out_time	stay_time	total_time	abs_time_n102	abs_time_n112	abs_time_n122	abs_time_n132	abs_time_n142	rel_time_vic_n102	rel_time_vic_n112	rel_time_vic_n122	rel_time_vic_n132	rel_time_vic_n142	rel_time_nig_n102	rel_time_nig_n112	rel_time_nig_n122	rel_time_nig_n132	rel_time_nig_n142
22680.27557	34576.26905	11895.99348	237	0	237	0	0	0	0	1	0	0	0	0	0.005064103	0	0	0
30882.27107	36044.26824	5161.997171	407	0	154	0	0	253	0	0.378378378	0	0	0.621621622	0	0.003290598	0	0	0.005405983
5955.284736	7783.283734	1827.998999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103.287943	45360.26314	45256.9752	2336	0	0	0	178	2158	0	0	0	0.07619863	0.92380137	0	0	0	0.003803419	0.046111111
23407.27517	30684.27118	7276.996012	13939	150	5959	0	2045	5785	0.010761174	0.42750556	0	0.146710668	0.415022598	0.003205128	0.12732906	0	0.043696581	0.123611111
30450.27131	41074.26549	10623.99418	10295	0	5896	3638	325	436	0	0.572705197	0.353375425	0.031568723	0.042350656	0	0.125982906	0.077735043	0.006944444	0.009316239
976.287465	34137.26929	33160.98183	4925	0	663	1164	1539	1559	0	0.134619289	0.236345178	0.31248731	0.316548223	0	0.014166667	0.024871795	0.032884615	0.033311966
24008.27484	27130.27313	3121.998289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5956.284735	9888.28258	3931.997845	3629	40	0	0	2983	606	0.01102232	0	0	0.821989529	0.166988151	0.000854701	0	0	0.063739316	0.012948718
28447.27241	33471.26965	5023.997246	343	0	2	341	0	0	0	0.005830904	0.994169096	0	0	0	4.27E-05	0.007286325	0	0
24648.27449	37660.26736	13011.99287	7493	240	7253	0	0	0	0.032029895	0.967970105	0	0	0	0.005128205	0.154978632	0	0	0
32877.26998	40685.2657	7807.995721	10560	0	2428	218	3727	4187	0	0.229924242	0.020643939	0.352935606	0.396496212	0	0.051880342	0.00465812	0.079636752	0.089465812
4972.285275	46402.26257	41429.97729	1563	0	1563	0	0	0	0	1	0	0	0	0	0.033397436	0	0	0
27471.27294	43545.26413	16073.99119	1432	24	1357	0	31	20	0.016759777	0.947625698	0	0.021648045	0.01396648	0.000512821	0.028995726	0	0.000662393	0.00042735
30704.27117	31342.27082	637.9996505	1630	638	0	0	496	496	0.391411043	0	0	0.304294479	0.304294479	0.013632479	0	0	0.010598291	0.010598291
1721.287057	1752.287039	30.99998271	30	0	0	0	30	0	0	0	0	1	0	0	0	0	0.000641026	0
106.2879415	34141.26929	34034.98135	3810	0	1003	629	986	1192	0	0.263254593	0.165091864	0.258792651	0.312860892	0	0.021431624	0.013440171	0.021068376	0.025470085
29051.27208	39946.26611	10894.99403	5707	85	3250	2363	0	9	0.01489399	0.569476082	0.414052917	0	0.001577011	0.001816239	0.069444444	0.050491453	0	0.000192308
28270.27251	38796.26674	10525.99423	1804	18	930	24	416	416	0.009977827	0.515521064	0.013303769	0.23059867	0.23059867	0.000384615	0.019871795	0.000512821	0.008888889	0.008888889
29747.2717	35473.26856	5725.996862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19120.27752	29590.27178	10469.99426	6743	410	4896	1051	0	386	0.060803797	0.726086312	0.155865342	0	0.05724455	0.008760684	0.104615385	0.022457265	0	0.008247863
28605.27232	41675.26516	13069.99284	4108	0	3782	0	4	322	0	0.920642648	0	0.00097371	0.078383642	0	0.080811966	0	8.55E-05	0.006880342
11092.28192	21867.27601	10774.99409	21	21	0	0	0	0	1	0	0	0	0	0.000448718	0	0	0	0
27411.27298	36422.26804	9010.995061	10	0	0	10	0	0	0	0	1	0	0	0	0	0.000213675	0	0
474.2877397	609.2876658	134.9999261	41	0	0	0	41	0	0	0	0	1	0	0	0	0	0.000876068	0
3450.286109	4247.285672	796.9995628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20759.27662	31397.27079	10637.99417	1462	0	192	0	106	1164	0	0.131326949	0	0.07250342	0.796169631	0	0.004102564	0	0.002264957	0.024871795
26707.27336	35310.26865	8602.995285	3568	0	3568	0	0	0	0	1	0	0	0	0	0.076239316	0	0	0
23.28798705	1234.287324	1210.999336	6	6	0	0	0	0	1	0	0	0	0	0.000128205	0	0	0	0
2272.286755	2468.286647	195.9998925	195	195	0	0	0	0	1	0	0	0	0	0.004166667	0	0	0	0
297.2878368	16499.27896	16201.99112	9114	2887	1137	0	958	4132	0.316765416	0.124753127	0	0.105113013	0.453368444	0.061688034	0.024294872	0	0.020470085	0.088290598
21556.27619	31103.27095	9546.994767	7887	828	3854	422	1576	1207	0.104982883	0.488652213	0.053505769	0.199822493	0.153036643	0.017692308	0.082350427	0.009017094	0.033675214	0.025790598
21165.2764	27071.27316	5905.996763	722	0	0	0	0	722	0	0	0	0	1	0	0	0	0	0.01542735
13744.28047	46682.26241	32937.98195	7869	0	7689	0	0	180	0	0.977125429	0	0	0.022874571	0	0.164294872	0	0	0.003846154
19640.27724	26500.27348	6859.996241	275	0	157	0	52	66	0	0.570909091	0	0.189090909	0.24	0	0.003354701	0	0.001111111	0.001410256
21966.27596	38832.26672	16865.99076	5641	92	5161	344	16	28	0.016309165	0.914908704	0.060982095	0.002836377	0.004963659	0.001965812	0.110277778	0.007350427	0.00034188	0.000598291
25547.274	40803.26564	15255.99164	2857	410	1464	0	0	983	0.143507175	0.512425621	0	0	0.344067203	0.008760684	0.031282051	0	0	0.021004274
28118.27259	42077.26494	13958.99235	7597	76	7415	106	0	0	0.010003949	0.976043175	0.013952876	0	0	0.001623932	0.158440171	0.002264957	0	0
29284.27195	35872.26834	6587.99639	5804	0	1605	891	0	3308	0	0.276533425	0.153514817	0	0.569951757	0	0.034294872	0.019038462	0	0.070683761
25916.2738	39385.26641	13468.99262	8526	0	7884	639	0	3	0	0.924700915	0.07494722	0	0.000351865	0	0.168461538	0.013653846	0	6.41E-05
29624.27176	38373.26697	8748.995205	708	698	0	0	5	5	0.985875706	0	0	0.007062147	0.007062147	0.01491453	0	0	0.000106838	0.000106838
31589.27069	35573.2685	3983.997817	4166	0	3634	260	51	221	0	0.872299568	0.062409986	0.012241959	0.053048488	0	0.077649573	0.005555556	0.001089744	0.004722222
3501.286081	4355.285613	853.9995317	201	0	0	0	201	0	0	0	0	1	0	0	0	0	0.004294872	0
22344.27575	28079.27261	5734.996856	240	240	0	0	0	0	1	0	0	0	0	0.005128205	0	0	0	0
24726.27445	37183.26762	12456.99317	1997	534	413	620	40	390	0.267401102	0.206810215	0.310465699	0.020030045	0.195292939	0.011410256	0.008824786	0.013247863	0.000854701	0.008333333
10780.28209	21695.27611	10914.99402	376	217	15	0	144	0	0.57712766	0.039893617	0	0.382978723	0	0.004636752	0.000320513	0	0.003076923	0
25087.27425	41879.26505	16791.9908	16685	24	15205	426	447	583	0.001438418	0.911297573	0.025531915	0.02679053	0.034941564	0.000512821	0.324893162	0.009102564	0.009551282	0.012457265
20311.27687	23130.27532	2818.998455	1897	1897	0	0	0	0	1	0	0	0	0	0.040534188	0	0	0	0
36.28797982	33883.26943	33846.98145	599	0	0	16	157	426	0	0	0.026711185	0.262103506	0.711185309	0	0	0.00034188	0.003354701	0.009102564
22263.2758	38863.2667	16599.9909	2421	105	2148	8	0	160	0.043370508	0.887236679	0.00330442	0	0.066088393	0.00224359	0.045897436	0.00017094	0	0.003418803
18243.278	25530.27401	7286.996006	1725	1725	0	0	0	0	1	0	0	0	0	0.036858974	0	0	0	0
21784.27606	39784.26619	17999.99013	22094	4522	12157	5415	0	0	0.204670951	0.550239884	0.245089164	0	0	0.096623932	0.259764957	0.115705128	0	0
26664.27339	37622.26738	10957.99399	4204	502	3454	0	248	0	0.119410086	0.821598478	0	0.058991437	0	0.010726496	0.073803419	0	0.005299145	0
28601.27232	41579.26521	12977.99289	11144	0	9826	222	301	795	0	0.881730079	0.019921034	0.02701005	0.071338837	0	0.209957265	0.00474359	0.006431624	0.016987179
2837.286445	2945.286386	107.9999409	108	0	0	0	108	0	0	0	0	1	0	0	0	0	0.002307692	0
18780.27771	37556.26742	18775.98971	870	409	411	50	0	0	0.470114943	0.472413793	0.057471264	0	0	0.008739316	0.008782051	0.001068376	0	0
7785.283733	8972.283082	1186.999349	711	0	0	0	711	0	0	0	0	1	0	0	0	0	0.015192308	0
31852.27054	33945.26939	2092.998853	306	49	61	0	98	98	0.160130719	0.199346405	0	0.320261438	0.320261438	0.001047009	0.001303419	0	0.002094017	0.002094017
27967.27267	35979.26828	8011.995609	856	0	856	0	0	0	0	1	0	0	0	0	0.018290598	0	0	0
30159.27147	30160.27147	0.999999686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1461.287199	1469.287194	7.9999956	8	8	0	0	0	0	1	0	0	0	0	0.00017094	0	0	0	0
26421.27352	31586.27069	5164.997169	826	826	0	0	0	0	1	0	0	0	0	0.017649573	0	0	0	0
26871.27327	35925.26831	9053.995037	574	0	277	107	0	190	0	0.482578397	0.18641115	0	0.331010453	0	0.005918803	0.002286325	0	0.004059829
41877.26505	42482.26472	604.9996684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24646.27449	31254.27087	6607.996378	5885	49	791	46	748	4251	0.008326253	0.134409516	0.007816483	0.127102804	0.722344945	0.001047009	0.016901709	0.000982906	0.015982906	0.090833333
28767.27223	39389.26641	10621.99418	1908	0	1001	605	33	269	0	0.524633124	0.317085954	0.017295597	0.140985325	0	0.021388889	0.01292735	0.000705128	0.005747863
23757.27498	25526.27401	1768.99903	513	0	513	0	0	0	0	1	0	0	0	0	0.010961538	0	0	0
25772.27387	41493.26526	15720.99138	1119	597	62	68	260	132	0.533512064	0.055406613	0.060768543	0.232350313	0.117962466	0.01275641	0.001324786	0.001452991	0.005555556	0.002820513
22924.27544	38040.26715	15115.99172	8309	72	1559	6425	0	253	0.008665303	0.187627873	0.773257913	0	0.030448911	0.001538462	0.033311966	0.137286325	0	0.005405983
4655.285449	5235.285131	579.9996819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18715.27774	33717.26952	15001.99178	20451	938	11090	7588	174	661	0.045865728	0.542271772	0.371033201	0.008508141	0.032321158	0.020042735	0.236965812	0.162136752	0.003717949	0.014123932
1079.287408	4364.285608	3284.9982	63	11	0	0	34	18	0.174603175	0	0	0.53968254	0.285714286	0.000235043	0	0	0.000726496	0.000384615
16864.27876	35768.2684	18903.98964	18098	0	15378	2471	73	176	0	0.84970715	0.136534424	0.004033595	0.009724831	0	0.328589744	0.052799145	0.001559829	0.003760684
6303.284545	7266.284017	962.9994723	421	0	0	0	421	0	0	0	0	1	0	0	0	0	0.008995726	0
19419.27736	32092.27041	12672.99305	6617	0	6330	287	0	0	0	0.95662687	0.04337313	0	0	0	0.13525641	0.006132479	0	0
19094.27753	26333.27357	7238.996032	440	17	0	0	50	373	0.038636364	0	0	0.113636364	0.847727273	0.000363248	0	0	0.001068376	0.007970085
21408.27627	35727.26842	14318.99215	1910	800	601	340	0	169	0.418848168	0.314659686	0.178010471	0	0.088481675	0.017094017	0.01284188	0.007264957	0	0.003611111
25608.27396	32103.2704	6494.99644	1600	1600	0	0	0	0	1	0	0	0	0	0.034188034	0	0	0	0
411.2877746	6889.284224	6477.996449	561	0	0	0	561	0	0	0	0	1	0	0	0	0	0.011987179	0
27608.27287	40399.26586	12790.99299	8876	0	6169	1715	443	549	0	0.695020279	0.193217666	0.049909869	0.061852186	0	0.131816239	0.036645299	0.009465812	0.011730769
36760.26785	42518.2647	5757.996844	541	147	394	0	0	0	0.271719039	0.728280961	0	0	0	0.003141026	0.008418803	0	0	0
18998.27759	26208.27364	7209.996048	133	133	0	0	0	0	1	0	0	0	0	0.00284188	0	0	0	0
1084.287406	1175.287356	90.99995002	165	0	0	0	89	76	0	0	0	0.539393939	0.460606061	0	0	0	0.001901709	0.001623932
26267.2736	27893.27271	1625.999109	1504	6	1438	0	60	0	0.003989362	0.956117021	0	0.039893617	0	0.000128205	0.030726496	0	0.001282051	0
7513.283882	7548.283863	34.99998083	35	0	0	0	35	0	0	0	0	1	0	0	0	0	0.000747863	0
22941.27543	32634.27011	9692.994688	6505	298	3292	136	97	2682	0.045810915	0.506072252	0.020906995	0.014911606	0.412298232	0.006367521	0.07034188	0.002905983	0.00207265	0.057307692
32840.27	42015.26497	9174.994971	290	285	5	0	0	0	0.982758621	0.017241379	0	0	0	0.006089744	0.000106838	0	0	0
30459.27131	35258.26868	4798.99737	2131	0	0	0	969	1162	0	0	0	0.454716096	0.545283904	0	0	0	0.020705128	0.02482906
26902.27326	35903.26832	9000.995067	3792	0	1549	1746	0	497	0	0.408491561	0.460443038	0	0.131065401	0	0.033098291	0.037307692	0	0.010619658
10600.28219	10756.2821	155.9999145	155	0	0	0	155	0	0	0	0	1	0	0	0	0	0.003311966	0
19640.27724	46253.26265	26612.98541	8733	0	0	4258	0	4475	0	0	0.487575862	0	0.512424138	0	0	0.090982906	0	0.095619658
22482.27568	30426.27132	7943.995646	230	166	52	12	0	0	0.72173913	0.226086957	0.052173913	0	0	0.003547009	0.001111111	0.00025641	0	0
29314.27193	35592.26849	6277.996559	2088	506	1145	335	0	102	0.242337165	0.548371648	0.160440613	0	0.048850575	0.010811966	0.024465812	0.00715812	0	0.002179487
20500.27676	36168.26818	15667.99141	5179	60	3085	691	0	1343	0.011585248	0.595674841	0.133423441	0	0.25931647	0.001282051	0.065918803	0.014764957	0	0.028696581
14374.28012	47127.26217	32752.98205	3425	0	2908	517	0	0	0	0.849051095	0.150948905	0	0	0	0.062136752	0.011047009	0	0
29909.27161	30601.27123	691.9996209	328	328	0	0	0	0	1	0	0	0	0	0.007008547	0	0	0	0
499.2877262	1017.287442	517.9997159	412	333	0	0	0	79	0.808252427	0	0	0	0.191747573	0.007115385	0	0	0	0.001688034
16920.27873	22961.27542	6040.996689	2334	2334	0	0	0	0	1	0	0	0	0	0.049871795	0	0	0	0
19031.27757	28810.27221	9778.994641	8250	2412	3164	171	80	2423	0.292363636	0.383515152	0.020727273	0.00969697	0.29369697	0.051538462	0.067606838	0.003653846	0.001709402	0.051773504
24844.27438	41429.26529	16584.99091	13479	297	10791	773	795	823	0.022034276	0.800578678	0.057348468	0.058980637	0.061057942	0.006346154	0.230576923	0.016517094	0.016987179	0.01758547
3394.28614	3905.28586	510.9997199	722	0	0	0	510	212	0	0	0	0.706371191	0.293628809	0	0	0	0.010897436	0.004529915
24536.27455	30881.27107	6344.996523	1348	27	894	0	0	427	0.020029674	0.663204748	0	0	0.316765579	0.000576923	0.019102564	0	0	0.009123932
10962.28199	30347.27137	19384.98938	12006	5924	493	3060	330	2199	0.493419957	0.041062802	0.254872564	0.027486257	0.183158421	0.126581197	0.010534188	0.065384615	0.007051282	0.046987179
20793.2766	36369.26807	15575.99146	482	0	309	173	0	0	0	0.641078838	0.358921162	0	0	0	0.006602564	0.003696581	0	0
213.2878827	2756.286489	2542.998607	573	340	0	0	0	233	0.593368237	0	0	0	0.406631763	0.007264957	0	0	0	0.004978632
28614.27232	40308.26591	11693.99359	11255	168	4132	3521	761	2673	0.014926699	0.367125722	0.312838738	0.067614394	0.237494447	0.003589744	0.088290598	0.075235043	0.016260684	0.057115385
26524.27346	37612.26739	11087.99392	6186	79	3929	0	603	1575	0.012770773	0.635143873	0	0.097478177	0.254607177	0.001688034	0.083952991	0	0.012884615	0.033653846
28712.27226	36547.26797	7834.995706	1856	0	1735	0	89	32	0	0.934806034	0	0.047952586	0.017241379	0	0.03707265	0	0.001901709	0.000683761
28559.27235	32716.27007	4156.997721	434	124	0	0	0	310	0.285714286	0	0	0	0.714285714	0.002649573	0	0	0	0.006623932
16228.27911	21366.27629	5137.997184	297	30	267	0	0	0	0.101010101	0.898989899	0	0	0	0.000641026	0.005705128	0	0	0
31310.27084	38699.26679	7388.99595	3188	0	774	2414	0	0	0	0.242785445	0.757214555	0	0	0	0.016538462	0.051581197	0	0
6017.284702	8700.283232	2682.99853	1237	0	0	0	1237	0	0	0	0	1	0	0	0	0	0.026431624	0
8431.283379	8534.283322	102.9999431	102	0	0	0	102	0	0	0	0	1	0	0	0	0	0.002179487	0
4876.285328	46402.26257	41525.97724	11379	0	7190	4189	0	0	0	0.631865718	0.368134282	0	0	0	0.153632479	0.089508547	0	0
25749.27389	36010.26826	10260.99438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1773.287028	1861.28698	87.99995222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2754.286491	3029.286339	274.9998488	274	0	0	0	274	0	0	0	0	1	0	0	0	0	0.005854701	0
18874.27766	23939.27488	5064.997224	3126	0	2577	148	120	281	0	0.8243762	0.04734485	0.038387716	0.089891235	0	0.055064103	0.003162393	0.002564103	0.006004274
27545.2729	38176.26708	10630.99417	7228	0	4712	0	513	2003	0	0.651909242	0	0.07097399	0.277116768	0	0.100683761	0	0.010961538	0.042799145
25445.27405	34936.26885	9490.994798	5533	35	643	131	0	4724	0.006325682	0.11621182	0.023676125	0	0.853786373	0.000747863	0.013739316	0.002799145	0	0.100940171
32108.2704	40913.26558	8804.995174	2428	0	2108	0	160	160	0	0.868204283	0	0.065897858	0.065897858	0	0.045042735	0	0.003418803	0.003418803
25857.27383	38034.26715	12176.99333	3014	1577	1084	41	128	184	0.52322495	0.359654944	0.013603185	0.04246848	0.061048441	0.033696581	0.023162393	0.000876068	0.002735043	0.003931624
129.2879292	2928.286395	2798.998466	826	0	0	0	826	0	0	0	0	1	0	0	0	0	0.017649573	0
25739.27389	36683.26789	10943.994	9129	0	2896	5603	129	501	0	0.317230803	0.613758353	0.014130792	0.054880053	0	0.061880342	0.119722222	0.00275641	0.010705128
22247.27581	39838.26617	17590.99036	4975	98	3091	0	940	846	0.019698492	0.621306533	0	0.188944724	0.170050251	0.002094017	0.066047009	0	0.02008547	0.018076923
102.287944	7535.28387	7432.995926	368	0	0	0	368	0	0	0	0	1	0	0	0	0	0.007863248	0
19289.27743	37284.26757	17994.99014	481	191	101	34	71	84	0.397089397	0.20997921	0.070686071	0.147609148	0.174636175	0.004081197	0.00215812	0.000726496	0.001517094	0.001794872
2517.28662	9292.282907	6774.996286	321	0	0	0	321	0	0	0	0	1	0	0	0	0	0.006858974	0
8477.283353	12133.28135	3655.997997	93	0	0	0	93	0	0	0	0	1	0	0	0	0	0.001987179	0
14099.28027	17976.27815	3876.997875	4920	15	2464	0	0	2441	0.00304878	0.500813008	0	0	0.496138211	0.000320513	0.052649573	0	0	0.05215812
8561.283307	8623.283273	61.99996605	67	0	0	0	62	5	0	0	0	0.925373134	0.074626866	0	0	0	0.001324786	0.000106838
18236.27801	30845.27109	12608.99309	6495	6495	0	0	0	0	1	0	0	0	0	0.138782051	0	0	0	0
6004.284709	6127.284641	122.9999324	123	0	0	0	123	0	0	0	0	1	0	0	0	0	0.002628205	0
30310.27139	40526.26579	10215.9944	8796	751	2767	4683	281	314	0.085379718	0.314574807	0.532401091	0.031946339	0.035698045	0.016047009	0.059123932	0.100064103	0.006004274	0.006709402
31446.27076	40841.26562	9394.994851	2767	0	2234	31	15	487	0	0.807372606	0.011203469	0.005421034	0.176002891	0	0.047735043	0.000662393	0.000320513	0.010405983
18127.27806	32078.27042	13950.99235	14629	102	13459	0	327	741	0.006972452	0.920021874	0	0.022352861	0.050652813	0.002179487	0.28758547	0	0.006987179	0.015833333
18106.27808	23371.27519	5264.997114	2248	0	2245	3	0	0	0	0.99866548	0.00133452	0	0	0	0.047970085	6.41E-05	0	0
30293.2714	39327.26645	9033.995049	10136	58	5181	4597	300	0	0.005722178	0.511148382	0.453531965	0.029597474	0	0.001239316	0.110705128	0.098226496	0.006410256	0
31538.27071	41104.26547	9565.994757	7235	148	5385	1452	113	137	0.020456116	0.744298549	0.200691085	0.015618521	0.018935729	0.003162393	0.115064103	0.031025641	0.00241453	0.00292735
25282.27414	36651.26791	11368.99377	4109	0	1663	409	957	1080	0	0.404721343	0.0995376	0.232903383	0.262837673	0	0.035534188	0.008739316	0.020448718	0.023076923
658.2876391	1010.287446	351.999807	381	0	0	0	352	29	0	0	0	0.923884514	0.076115486	0	0	0	0.007521368	0.000619658
24372.27464	24870.27437	497.9997272	140	0	140	0	0	0	0	1	0	0	0	0	0.002991453	0	0	0
25634.27395	34772.26894	9137.994992	6864	292	886	0	447	5239	0.042540793	0.129079254	0	0.065122378	0.763257576	0.006239316	0.018931624	0	0.009551282	0.111944444
28990.27211	33987.26937	4996.997261	672	0	59	613	0	0	0	0.087797619	0.912202381	0	0	0	0.001260684	0.013098291	0	0
24187.27474	33293.26975	9105.995009	3178	276	1015	0	757	1130	0.086847074	0.31938326	0	0.238200126	0.355569541	0.005897436	0.021688034	0	0.016175214	0.024145299
14663.27996	15762.27936	1098.999398	369	369	0	0	0	0	1	0	0	0	0	0.007884615	0	0	0	0
20453.27679	26672.27338	6218.996592	1150	0	836	0	185	129	0	0.726956522	0	0.160869565	0.112173913	0	0.017863248	0	0.003952991	0.00275641
21502.27621	40543.26578	19040.98956	620	0	353	267	0	0	0	0.569354839	0.430645161	0	0	0	0.007542735	0.005705128	0	0
29219.27199	40798.26564	11578.99365	1341	0	1050	275	16	0	0	0.782997763	0.205070843	0.011931394	0	0	0.022435897	0.005876068	0.00034188	0
23250.27526	32514.27018	9263.994922	1442	0	677	30	0	735	0	0.469486824	0.020804438	0	0.509708738	0	0.014465812	0.000641026	0	0.015705128
28918.27215	38509.26689	9590.994744	6480	13	6044	362	61	0	0.002006173	0.932716049	0.055864198	0.00941358	0	0.000277778	0.129145299	0.007735043	0.001303419	0
21401.27627	29927.2716	8525.995327	6069	0	5430	0	387	252	0	0.894710826	0	0.063766683	0.041522491	0	0.116025641	0	0.008269231	0.005384615
18799.2777	20235.27691	1435.999213	775	59	91	0	221	404	0.076129032	0.117419355	0	0.28516129	0.521290323	0.001260684	0.001944444	0	0.004722222	0.008632479
32193.27036	42208.26487	10014.99451	4614	1934	2548	0	0	132	0.419159081	0.552232336	0	0	0.028608583	0.041324786	0.054444444	0	0	0.002820513
27859.27273	34409.26914	6549.99641	3260	0	3109	0	0	151	0	0.953680982	0	0	0.046319018	0	0.066431624	0	0	0.003226496
3445.286112	3751.285944	305.9998322	305	0	0	0	305	0	0	0	0	1	0	0	0	0	0.006517094	0
26668.27338	38814.26673	12145.99334	2788	0	2788	0	0	0	0	1	0	0	0	0	0.05957265	0	0	0
43245.2643	43303.26427	57.99996794	57	57	0	0	0	0	1	0	0	0	0	0.001217949	0	0	0	0
9606.282735	25262.27415	15655.99142	13679	0	2025	0	9732	1922	0	0.148037137	0	0.711455516	0.140507347	0	0.043269231	0	0.207948718	0.041068376
5928.28475	6109.284651	180.999901	181	0	0	0	181	0	0	0	0	1	0	0	0	0	0.003867521	0
25186.2742	35492.26855	10305.99435	8125	24	4674	2787	251	389	0.002953846	0.575261538	0.343015385	0.030892308	0.047876923	0.000512821	0.099871795	0.059551282	0.005363248	0.008311966
24403.27462	35198.26871	10794.99408	5820	199	5161	335	0	125	0.03419244	0.886769759	0.057560137	0	0.021477663	0.004252137	0.110277778	0.00715812	0	0.00267094
20186.27694	25000.2743	4813.997362	320	0	0	0	320	0	0	0	0	1	0	0	0	0	0.006837607	0
18780.27771	30009.27155	11228.99385	5601	0	4434	1167	0	0	0	0.791644349	0.208355651	0	0	0	0.09474359	0.024935897	0	0
34873.26889	35552.26851	678.9996282	540	0	173	0	0	367	0	0.32037037	0	0	0.67962963	0	0.003696581	0	0	0.00784188
30208.27144	40084.26603	9875.994587	9231	1500	4303	2718	322	388	0.162495938	0.46614668	0.294442639	0.034882461	0.042032283	0.032051282	0.091944444	0.058076923	0.006880342	0.008290598
16353.27904	21884.27601	5530.996968	4884	49	3219	1616	0	0	0.01003276	0.659090909	0.330876331	0	0	0.001047009	0.068782051	0.034529915	0	0
31445.27077	41401.26531	9955.994543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33281.26976	34829.26891	1547.999151	304	79	188	20	17	0	0.259868421	0.618421053	0.065789474	0.055921053	0	0.001688034	0.004017094	0.00042735	0.000363248	0
28643.2723	33270.26976	4626.997464	4080	325	1207	0	128	2420	0.079656863	0.295833333	0	0.031372549	0.593137255	0.006944444	0.025790598	0	0.002735043	0.051709402
16558.27892	24622.2745	8063.99558	3833	0	3797	0	36	0	0	0.990607879	0	0.009392121	0	0	0.081132479	0	0.000769231	0
20004.27704	41701.26514	21696.98811	15916	0	15406	510	0	0	0	0.967956773	0.032043227	0	0	0	0.329188034	0.010897436	0	0
714.2876083	2228.286778	1513.99917	224	224	0	0	0	0	1	0	0	0	0	0.004786325	0	0	0	0
315.2878274	19646.27723	19330.9894	27617	0	12712	0	1085	13820	0	0.460296194	0	0.039287395	0.50041641	0	0.271623932	0	0.023183761	0.295299145
13431.28064	38616.26683	25184.9862	4584	2832	1630	0	122	0	0.617801047	0.355584642	0	0.026614311	0	0.060512821	0.03482906	0	0.002606838	0
23411.27517	33785.26948	10373.99431	1541	0	211	1048	97	185	0	0.136924075	0.680077872	0.062946139	0.120051914	0	0.004508547	0.022393162	0.00207265	0.003952991
21915.27599	46396.26257	24480.98658	10734	0	9633	1101	0	0	0	0.897428731	0.102571269	0	0	0	0.205833333	0.023525641	0	0
21931.27598	36811.26782	14879.99184	262	0	0	262	0	0	0	0	1	0	0	0	0	0.005598291	0	0
18955.27761	40422.26585	21466.98823	13131	0	12624	0	0	507	0	0.961389079	0	0	0.038610921	0	0.26974359	0	0	0.010833333
8368.283413	8616.283278	247.9998642	131	0	0	0	115	16	0	0	0	0.877862595	0.122137405	0	0	0	0.002457265	0.00034188
14920.27982	15547.27948	626.9996558	14	14	0	0	0	0	1	0	0	0	0	0.000299145	0	0	0	0
9942.282551	10040.2825	97.99994594	17	0	0	0	17	0	0	0	0	1	0	0	0	0	0.000363248	0
16305.27906	25607.27397	9301.994902	9620	39	4804	2362	443	1972	0.004054054	0.499376299	0.245530146	0.046049896	0.204989605	0.000833333	0.102649573	0.050470085	0.009465812	0.042136752
29814.27166	35758.2684	5943.996742	1014	0	992	0	0	22	0	0.978303748	0	0	0.021696252	0	0.021196581	0	0	0.000470085
9605.282735	16020.27922	6414.996484	16	0	0	0	16	0	0	0	0	1	0	0	0	0	0.00034188	0
26551.27345	28865.27218	2313.998731	598	0	4	0	253	341	0	0.006688963	0	0.423076923	0.570234114	0	8.55E-05	0	0.005405983	0.007286325
24941.27433	34733.26896	9791.994633	16874	0	8667	8207	0	0	0	0.513630437	0.486369563	0	0	0	0.185192308	0.175363248	0	0
29570.27179	38617.26683	9046.995042	5487	264	4255	0	302	666	0.048113723	0.775469291	0	0.055039184	0.121377802	0.005641026	0.090918803	0	0.006452991	0.014230769
23323.27522	34641.26901	11317.9938	2126	0	1616	499	0	11	0	0.760112888	0.234713076	0	0.005174036	0	0.034529915	0.010662393	0	0.000235043
30377.27135	34779.26894	4401.997587	3019	745	580	297	236	1161	0.246770454	0.192116595	0.098376946	0.07817158	0.384564425	0.015918803	0.012393162	0.006346154	0.005042735	0.024807692
32041.27044	43980.2639	11938.99346	3815	31	3402	346	12	24	0.008125819	0.891743119	0.090694626	0.003145478	0.006290957	0.000662393	0.072692308	0.007393162	0.00025641	0.000512821
28761.27224	34110.2693	5348.997068	2636	0	294	0	803	1539	0	0.111532625	0	0.304628225	0.58383915	0	0.006282051	0	0.01715812	0.032884615
24555.27454	34796.26893	10240.99439	8093	349	2876	4547	217	104	0.043123687	0.355368837	0.561843569	0.026813295	0.012850612	0.007457265	0.061452991	0.09715812	0.004636752	0.002222222
22514.27566	30432.27132	7917.99566	69	29	0	0	0	40	0.420289855	0	0	0	0.579710145	0.000619658	0	0	0	0.000854701
