"";"Fecha";"Calle";"Espiras";"Mobywit"
"1379";2016-09-04 15:00:00;"Dr-Oloriz";0;28
"1380";2016-09-04 15:00:00;"Méndez-Núñez";209;24
"1381";2016-09-04 15:15:00;"Beiro-Andalucía";44;10
"1382";2016-09-04 15:15:00;"Constitución";111;9
"1383";2016-09-04 15:15:00;"Dr-Oloriz";0;18
"1384";2016-09-04 15:15:00;"Méndez-Núñez";200;13
"1385";2016-09-04 15:30:00;"Beiro-Andalucía";22;8
"1386";2016-09-04 15:30:00;"Constitución";89;11
"1387";2016-09-04 15:30:00;"Dr-Oloriz";0;13
"1388";2016-09-04 15:30:00;"Méndez-Núñez";198;15
"1389";2016-09-04 15:45:00;"Beiro-Andalucía";24;8
"1390";2016-09-04 15:45:00;"Constitución";81;7
"1391";2016-09-04 15:45:00;"Dr-Oloriz";0;10
"1392";2016-09-04 15:45:00;"Méndez-Núñez";135;13
"1393";2016-09-04 16:00:00;"Beiro-Andalucía";28;13
"1394";2016-09-04 16:00:00;"Constitución";75;7
"1395";2016-09-04 16:00:00;"Dr-Oloriz";0;15
"1396";2016-09-04 16:00:00;"Méndez-Núñez";141;13
"1397";2016-09-04 16:15:00;"Beiro-Andalucía";19;17
"1398";2016-09-04 16:15:00;"Constitución";77;6
"1399";2016-09-04 16:15:00;"Dr-Oloriz";0;13
"1400";2016-09-04 16:15:00;"Méndez-Núñez";172;9
"1401";2016-09-04 16:30:00;"Beiro-Andalucía";35;16
"1402";2016-09-04 16:30:00;"Constitución";87;8
"1403";2016-09-04 16:30:00;"Dr-Oloriz";0;12
"1404";2016-09-04 16:30:00;"Méndez-Núñez";163;6
"1405";2016-09-04 16:45:00;"Beiro-Andalucía";30;12
"1406";2016-09-04 16:45:00;"Constitución";94;12
"1407";2016-09-04 16:45:00;"Dr-Oloriz";0;24
"1408";2016-09-04 16:45:00;"Méndez-Núñez";184;17
"1409";2016-09-04 17:00:00;"Beiro-Andalucía";37;15
"1410";2016-09-04 17:00:00;"Constitución";94;15
"1411";2016-09-04 17:00:00;"Dr-Oloriz";0;24
"1412";2016-09-04 17:00:00;"Méndez-Núñez";199;17
"1413";2016-09-04 17:15:00;"Beiro-Andalucía";35;10
"1414";2016-09-04 17:15:00;"Constitución";90;9
"1415";2016-09-04 17:15:00;"Dr-Oloriz";0;25
"1416";2016-09-04 17:15:00;"Méndez-Núñez";196;13
"1417";2016-09-04 17:30:00;"Beiro-Andalucía";33;15
"1418";2016-09-04 17:30:00;"Constitución";99;11
"1419";2016-09-04 17:30:00;"Dr-Oloriz";0;22
"1420";2016-09-04 17:30:00;"Méndez-Núñez";210;10
"1421";2016-09-04 17:45:00;"Beiro-Andalucía";38;9
"1422";2016-09-04 17:45:00;"Constitución";89;14
"1423";2016-09-04 17:45:00;"Dr-Oloriz";0;14
"1424";2016-09-04 17:45:00;"Méndez-Núñez";211;9
"1425";2016-09-04 18:00:00;"Beiro-Andalucía";31;13
"1426";2016-09-04 18:00:00;"Constitución";95;11
"1427";2016-09-04 18:00:00;"Dr-Oloriz";0;15
"1428";2016-09-04 18:00:00;"Méndez-Núñez";203;20
"1429";2016-09-04 18:15:00;"Beiro-Andalucía";33;8
"1430";2016-09-04 18:15:00;"Constitución";94;5
"1431";2016-09-04 18:15:00;"Dr-Oloriz";0;9
"1432";2016-09-04 18:15:00;"Méndez-Núñez";187;15
"1433";2016-09-04 18:30:00;"Beiro-Andalucía";42;12
"1434";2016-09-04 18:30:00;"Constitución";91;9
"1435";2016-09-04 18:30:00;"Dr-Oloriz";0;12
"1436";2016-09-04 18:30:00;"Méndez-Núñez";186;26
"1437";2016-09-04 18:45:00;"Beiro-Andalucía";34;11
"1438";2016-09-04 18:45:00;"Constitución";96;8
"1439";2016-09-04 18:45:00;"Dr-Oloriz";0;18
"1440";2016-09-04 18:45:00;"Méndez-Núñez";192;19
"1441";2016-09-04 19:00:00;"Beiro-Andalucía";38;12
"1442";2016-09-04 19:00:00;"Constitución";84;13
"1443";2016-09-04 19:00:00;"Dr-Oloriz";0;28
"1444";2016-09-04 19:00:00;"Méndez-Núñez";236;18
"1445";2016-09-04 19:15:00;"Beiro-Andalucía";54;14
"1446";2016-09-04 19:15:00;"Constitución";94;13
"1447";2016-09-04 19:15:00;"Dr-Oloriz";0;32
"1448";2016-09-04 19:15:00;"Méndez-Núñez";226;18
"1449";2016-09-04 19:30:00;"Beiro-Andalucía";42;18
"1450";2016-09-04 19:30:00;"Constitución";112;12
"1451";2016-09-04 19:30:00;"Dr-Oloriz";0;25
"1452";2016-09-04 19:30:00;"Méndez-Núñez";237;12
"1453";2016-09-04 19:45:00;"Beiro-Andalucía";55;12
"1454";2016-09-04 19:45:00;"Constitución";105;16
"1455";2016-09-04 19:45:00;"Dr-Oloriz";0;13
"1456";2016-09-04 19:45:00;"Méndez-Núñez";214;14
"1457";2016-09-04 20:00:00;"Beiro-Andalucía";43;14
"1458";2016-09-04 20:00:00;"Constitución";133;13
"1459";2016-09-04 20:00:00;"Dr-Oloriz";0;21
"1460";2016-09-04 20:00:00;"Méndez-Núñez";235;25
"1461";2016-09-04 20:15:00;"Beiro-Andalucía";56;8
"1462";2016-09-04 20:15:00;"Constitución";130;12
"1463";2016-09-04 20:15:00;"Dr-Oloriz";0;18
"1464";2016-09-04 20:15:00;"Méndez-Núñez";239;29
"1465";2016-09-04 20:30:00;"Beiro-Andalucía";49;18
"1466";2016-09-04 20:30:00;"Constitución";133;16
"1467";2016-09-04 20:30:00;"Dr-Oloriz";0;35
"1468";2016-09-04 20:30:00;"Méndez-Núñez";165;21
"1469";2016-09-04 20:45:00;"Beiro-Andalucía";72;20
"1470";2016-09-04 20:45:00;"Constitución";153;26
"1471";2016-09-04 20:45:00;"Dr-Oloriz";0;38
"1472";2016-09-04 20:45:00;"Méndez-Núñez";187;17
"1473";2016-09-04 21:00:00;"Beiro-Andalucía";52;14
"1474";2016-09-04 21:00:00;"Constitución";166;13
"1475";2016-09-04 21:00:00;"Dr-Oloriz";0;24
"1476";2016-09-04 21:00:00;"Méndez-Núñez";168;25
"1477";2016-09-04 21:15:00;"Beiro-Andalucía";53;19
"1478";2016-09-04 21:15:00;"Constitución";145;11
"1479";2016-09-04 21:15:00;"Dr-Oloriz";0;20
"1480";2016-09-04 21:15:00;"Méndez-Núñez";207;27
"1481";2016-09-04 21:30:00;"Beiro-Andalucía";75;21
"1482";2016-09-04 21:30:00;"Constitución";139;16
"1483";2016-09-04 21:30:00;"Dr-Oloriz";0;33
"1484";2016-09-04 21:30:00;"Méndez-Núñez";210;22
"1485";2016-09-04 21:45:00;"Beiro-Andalucía";95;16
"1486";2016-09-04 21:45:00;"Constitución";144;21
"1487";2016-09-04 21:45:00;"Dr-Oloriz";0;32
"1488";2016-09-04 21:45:00;"Méndez-Núñez";195;27
"1489";2016-09-04 22:00:00;"Beiro-Andalucía";95;15
"1490";2016-09-04 22:00:00;"Constitución";141;18
"1491";2016-09-04 22:00:00;"Dr-Oloriz";0;33
"1492";2016-09-04 22:00:00;"Méndez-Núñez";222;13
"1493";2016-09-04 22:15:00;"Beiro-Andalucía";54;20
"1494";2016-09-04 22:15:00;"Constitución";116;16
"1495";2016-09-04 22:15:00;"Dr-Oloriz";0;18
"1496";2016-09-04 22:15:00;"Méndez-Núñez";210;15
"1497";2016-09-04 22:30:00;"Beiro-Andalucía";43;8
"1498";2016-09-04 22:30:00;"Constitución";133;10
"1499";2016-09-04 22:30:00;"Dr-Oloriz";0;14
"1500";2016-09-04 22:30:00;"Méndez-Núñez";172;14
"1501";2016-09-04 22:45:00;"Beiro-Andalucía";27;10
"1502";2016-09-04 22:45:00;"Constitución";84;6
"1503";2016-09-04 22:45:00;"Dr-Oloriz";0;12
"1504";2016-09-04 22:45:00;"Méndez-Núñez";135;13
"1505";2016-09-04 23:00:00;"Beiro-Andalucía";27;10
"1506";2016-09-04 23:00:00;"Constitución";88;12
"1507";2016-09-04 23:00:00;"Dr-Oloriz";0;24
"1508";2016-09-04 23:00:00;"Méndez-Núñez";124;10
"1509";2016-09-04 23:15:00;"Beiro-Andalucía";26;3
"1510";2016-09-04 23:15:00;"Constitución";96;12
"1511";2016-09-04 23:15:00;"Dr-Oloriz";0;19
"1512";2016-09-04 23:15:00;"Méndez-Núñez";107;26
"1513";2016-09-04 23:30:00;"Beiro-Andalucía";29;9
"1514";2016-09-04 23:30:00;"Constitución";80;11
"1515";2016-09-04 23:30:00;"Dr-Oloriz";0;14
"1516";2016-09-04 23:30:00;"Méndez-Núñez";114;13
"1517";2016-09-04 23:45:00;"Beiro-Andalucía";24;7
"1518";2016-09-04 23:45:00;"Constitución";83;6
"1519";2016-09-04 23:45:00;"Dr-Oloriz";0;14
"1520";2016-09-04 23:45:00;"Méndez-Núñez";161;12
"1521";2016-09-05 00:00:00;"Beiro-Andalucía";38;9
"1522";2016-09-05 00:00:00;"Constitución";85;7
"1523";2016-09-05 00:00:00;"Dr-Oloriz";0;17
"1524";2016-09-05 00:00:00;"Méndez-Núñez";149;17
"1525";2016-09-05 00:15:00;"Beiro-Andalucía";18;7
"1526";2016-09-05 00:15:00;"Constitución";59;8
"1527";2016-09-05 00:15:00;"Dr-Oloriz";0;13
"1528";2016-09-05 00:15:00;"Méndez-Núñez";135;12
"1529";2016-09-05 00:30:00;"Beiro-Andalucía";13;5
"1530";2016-09-05 00:30:00;"Constitución";65;2
"1531";2016-09-05 00:30:00;"Dr-Oloriz";0;18
"1532";2016-09-05 00:30:00;"Méndez-Núñez";101;12
"1533";2016-09-05 00:45:00;"Beiro-Andalucía";14;7
"1534";2016-09-05 00:45:00;"Constitución";70;3
"1535";2016-09-05 00:45:00;"Dr-Oloriz";0;5
"1536";2016-09-05 00:45:00;"Méndez-Núñez";129;3
"1537";2016-09-05 01:00:00;"Beiro-Andalucía";12;8
"1538";2016-09-05 01:00:00;"Constitución";39;3
"1539";2016-09-05 01:00:00;"Dr-Oloriz";0;13
"1540";2016-09-05 01:00:00;"Méndez-Núñez";103;6
"1541";2016-09-05 01:15:00;"Beiro-Andalucía";11;4
"1542";2016-09-05 01:15:00;"Constitución";34;4
"1543";2016-09-05 01:15:00;"Dr-Oloriz";0;10
"1544";2016-09-05 01:15:00;"Méndez-Núñez";102;4
"1545";2016-09-05 01:30:00;"Beiro-Andalucía";5;2
"1546";2016-09-05 01:30:00;"Constitución";38;2
"1547";2016-09-05 01:30:00;"Dr-Oloriz";0;7
"1548";2016-09-05 01:30:00;"Méndez-Núñez";70;4
"1549";2016-09-05 01:45:00;"Beiro-Andalucía";8;1
"1550";2016-09-05 01:45:00;"Constitución";32;5
"1551";2016-09-05 01:45:00;"Dr-Oloriz";0;9
"1552";2016-09-05 01:45:00;"Méndez-Núñez";76;5
"1553";2016-09-05 02:00:00;"Beiro-Andalucía";13;2
"1554";2016-09-05 02:00:00;"Constitución";36;3
"1555";2016-09-05 02:00:00;"Dr-Oloriz";0;6
"1556";2016-09-05 02:00:00;"Méndez-Núñez";71;1
"1557";2016-09-05 02:15:00;"Beiro-Andalucía";4;1
"1558";2016-09-05 02:15:00;"Constitución";25;2
"1559";2016-09-05 02:15:00;"Dr-Oloriz";0;6
"1560";2016-09-05 02:15:00;"Méndez-Núñez";51;8
"1561";2016-09-05 02:30:00;"Constitución";21;1
"1562";2016-09-05 02:30:00;"Dr-Oloriz";0;3
"1563";2016-09-05 02:30:00;"Méndez-Núñez";46;7
"1564";2016-09-05 02:45:00;"Beiro-Andalucía";2;1
"1565";2016-09-05 02:45:00;"Constitución";17;1
"1566";2016-09-05 02:45:00;"Dr-Oloriz";0;3
"1567";2016-09-05 02:45:00;"Méndez-Núñez";38;1
"1568";2016-09-05 03:00:00;"Beiro-Andalucía";4;2
"1569";2016-09-05 03:00:00;"Constitución";7;1
"1570";2016-09-05 03:00:00;"Dr-Oloriz";0;3
"1571";2016-09-05 03:00:00;"Méndez-Núñez";30;4
"1572";2016-09-05 03:15:00;"Constitución";11;3
"1573";2016-09-05 03:15:00;"Dr-Oloriz";0;5
"1574";2016-09-05 03:15:00;"Méndez-Núñez";24;3
"1575";2016-09-05 03:30:00;"Beiro-Andalucía";3;1
"1576";2016-09-05 03:30:00;"Dr-Oloriz";0;2
"1577";2016-09-05 03:30:00;"Méndez-Núñez";34;1
"1578";2016-09-05 03:45:00;"Beiro-Andalucía";1;3
"1579";2016-09-05 03:45:00;"Dr-Oloriz";0;2
"1580";2016-09-05 03:45:00;"Méndez-Núñez";20;2
"1581";2016-09-05 04:00:00;"Méndez-Núñez";22;22
"1582";2016-09-05 04:15:00;"Beiro-Andalucía";3;3
"1583";2016-09-05 04:15:00;"Dr-Oloriz";0;5
"1584";2016-09-05 04:15:00;"Méndez-Núñez";18;13
"1585";2016-09-05 04:30:00;"Beiro-Andalucía";1;2
"1586";2016-09-05 04:30:00;"Constitución";4;1
"1587";2016-09-05 04:30:00;"Dr-Oloriz";0;5
"1588";2016-09-05 04:30:00;"Méndez-Núñez";21;12
"1589";2016-09-05 04:45:00;"Constitución";11;2
"1590";2016-09-05 04:45:00;"Méndez-Núñez";11;8
"1591";2016-09-05 05:00:00;"Constitución";8;1
"1592";2016-09-05 05:00:00;"Dr-Oloriz";0;1
"1593";2016-09-05 05:00:00;"Méndez-Núñez";16;14
"1594";2016-09-05 05:15:00;"Constitución";10;1
"1595";2016-09-05 05:15:00;"Dr-Oloriz";0;3
"1596";2016-09-05 05:15:00;"Méndez-Núñez";13;20
"1597";2016-09-05 05:30:00;"Beiro-Andalucía";6;2
"1598";2016-09-05 05:30:00;"Constitución";19;1
"1599";2016-09-05 05:30:00;"Dr-Oloriz";0;2
"1600";2016-09-05 05:30:00;"Méndez-Núñez";25;8
"1601";2016-09-05 05:45:00;"Beiro-Andalucía";10;2
"1602";2016-09-05 05:45:00;"Dr-Oloriz";0;3
"1603";2016-09-05 05:45:00;"Méndez-Núñez";32;15
"1604";2016-09-05 06:00:00;"Beiro-Andalucía";7;4
"1605";2016-09-05 06:00:00;"Constitución";10;4
"1606";2016-09-05 06:00:00;"Dr-Oloriz";0;3
"1607";2016-09-05 06:00:00;"Méndez-Núñez";35;36
"1608";2016-09-05 06:15:00;"Méndez-Núñez";30;20
"1609";2016-09-05 06:30:00;"Beiro-Andalucía";11;4
"1610";2016-09-05 06:30:00;"Constitución";39;3
"1611";2016-09-05 06:30:00;"Dr-Oloriz";0;11
"1612";2016-09-05 06:30:00;"Méndez-Núñez";46;26
"1613";2016-09-05 06:45:00;"Beiro-Andalucía";22;7
"1614";2016-09-05 06:45:00;"Constitución";33;11
"1615";2016-09-05 06:45:00;"Dr-Oloriz";0;16
"1616";2016-09-05 06:45:00;"Méndez-Núñez";83;35
"1617";2016-09-05 07:00:00;"Beiro-Andalucía";31;12
"1618";2016-09-05 07:00:00;"Constitución";64;10
"1619";2016-09-05 07:00:00;"Dr-Oloriz";0;20
"1620";2016-09-05 07:00:00;"Méndez-Núñez";134;33
"1621";2016-09-05 07:15:00;"Beiro-Andalucía";46;17
"1622";2016-09-05 07:15:00;"Constitución";74;10
"1623";2016-09-05 07:15:00;"Dr-Oloriz";0;18
"1624";2016-09-05 07:15:00;"Méndez-Núñez";125;27
"1625";2016-09-05 07:30:00;"Beiro-Andalucía";69;23
"1626";2016-09-05 07:30:00;"Constitución";93;11
"1627";2016-09-05 07:30:00;"Dr-Oloriz";0;29
"1628";2016-09-05 07:30:00;"Méndez-Núñez";133;16
"1629";2016-09-05 07:45:00;"Beiro-Andalucía";125;30
"1630";2016-09-05 07:45:00;"Constitución";128;25
"1631";2016-09-05 07:45:00;"Dr-Oloriz";0;46
"1632";2016-09-05 07:45:00;"Méndez-Núñez";200;128
"1633";2016-09-05 08:00:00;"Beiro-Andalucía";136;33
"1634";2016-09-05 08:00:00;"Constitución";165;17
"1635";2016-09-05 08:00:00;"Dr-Oloriz";0;49
"1636";2016-09-05 08:00:00;"Méndez-Núñez";285;161
"1637";2016-09-05 08:15:00;"Beiro-Andalucía";126;31
"1638";2016-09-05 08:15:00;"Constitución";155;25
"1639";2016-09-05 08:15:00;"Dr-Oloriz";0;40
"1640";2016-09-05 08:15:00;"Méndez-Núñez";269;133
"1641";2016-09-05 08:30:00;"Beiro-Andalucía";115;32
"1642";2016-09-05 08:30:00;"Constitución";153;35
"1643";2016-09-05 08:30:00;"Dr-Oloriz";0;47
"1644";2016-09-05 08:30:00;"Méndez-Núñez";277;124
"1645";2016-09-05 08:45:00;"Méndez-Núñez";255;87
"1646";2016-09-05 09:00:00;"Beiro-Andalucía";161;32
"1647";2016-09-05 09:00:00;"Constitución";231;18
"1648";2016-09-05 09:00:00;"Dr-Oloriz";0;53
"1649";2016-09-05 09:00:00;"Méndez-Núñez";343;56
"1650";2016-09-05 09:15:00;"Beiro-Andalucía";94;39
"1651";2016-09-05 09:15:00;"Constitución";175;23
"1652";2016-09-05 09:15:00;"Dr-Oloriz";0;41
"1653";2016-09-05 09:15:00;"Méndez-Núñez";322;33
"1654";2016-09-05 09:30:00;"Beiro-Andalucía";93;37
"1655";2016-09-05 09:30:00;"Constitución";183;14
"1656";2016-09-05 09:30:00;"Dr-Oloriz";0;43
"1657";2016-09-05 09:30:00;"Méndez-Núñez";325;100
"1658";2016-09-05 09:45:00;"Beiro-Andalucía";102;37
"1659";2016-09-05 09:45:00;"Constitución";188;19
"1660";2016-09-05 09:45:00;"Dr-Oloriz";0;43
"1661";2016-09-05 09:45:00;"Méndez-Núñez";320;172
"1662";2016-09-05 10:00:00;"Beiro-Andalucía";100;35
"1663";2016-09-05 10:00:00;"Constitución";193;28
"1664";2016-09-05 10:00:00;"Dr-Oloriz";0;56
"1665";2016-09-05 10:00:00;"Méndez-Núñez";309;141
"1666";2016-09-05 10:15:00;"Beiro-Andalucía";97;34
"1667";2016-09-05 10:15:00;"Constitución";196;28
"1668";2016-09-05 10:15:00;"Dr-Oloriz";0;48
"1669";2016-09-05 10:15:00;"Méndez-Núñez";365;86
"1670";2016-09-05 10:30:00;"Méndez-Núñez";269;62
"1671";2016-09-05 10:45:00;"Beiro-Andalucía";203;46
"1672";2016-09-05 10:45:00;"Constitución";389;25
"1673";2016-09-05 10:45:00;"Dr-Oloriz";0;34
"1674";2016-09-05 10:45:00;"Méndez-Núñez";400;32
"1675";2016-09-05 11:00:00;"Beiro-Andalucía";96;26
"1676";2016-09-05 11:00:00;"Constitución";200;21
"1677";2016-09-05 11:00:00;"Dr-Oloriz";0;57
"1678";2016-09-05 11:00:00;"Méndez-Núñez";374;126
"1679";2016-09-05 11:15:00;"Beiro-Andalucía";109;35
"1680";2016-09-05 11:15:00;"Constitución";207;20
"1681";2016-09-05 11:15:00;"Dr-Oloriz";0;48
"1682";2016-09-05 11:15:00;"Méndez-Núñez";351;230
"1683";2016-09-05 11:30:00;"Méndez-Núñez";336;200
"1684";2016-09-05 11:45:00;"Beiro-Andalucía";151;45
"1685";2016-09-05 11:45:00;"Constitución";276;31
"1686";2016-09-05 11:45:00;"Dr-Oloriz";0;57
"1687";2016-09-05 11:45:00;"Méndez-Núñez";404;140
"1688";2016-09-05 12:00:00;"Beiro-Andalucía";98;45
"1689";2016-09-05 12:00:00;"Constitución";230;24
"1690";2016-09-05 12:00:00;"Dr-Oloriz";0;36
"1691";2016-09-05 12:00:00;"Méndez-Núñez";342;100
"1692";2016-09-05 12:15:00;"Beiro-Andalucía";207;42
"1693";2016-09-05 12:15:00;"Constitución";467;19
"1694";2016-09-05 12:15:00;"Dr-Oloriz";0;49
"1695";2016-09-05 12:15:00;"Méndez-Núñez";367;54
"1696";2016-09-05 12:30:00;"Méndez-Núñez";279;30
"1697";2016-09-05 12:45:00;"Méndez-Núñez";234;125
"1698";2016-09-05 13:00:00;"Beiro-Andalucía";131;36
"1699";2016-09-05 13:00:00;"Constitución";307;28
"1700";2016-09-05 13:00:00;"Dr-Oloriz";0;51
"1701";2016-09-05 13:00:00;"Méndez-Núñez";330;200
"1702";2016-09-05 13:15:00;"Méndez-Núñez";296;147
"1703";2016-09-05 13:30:00;"Beiro-Andalucía";129;30
"1704";2016-09-05 13:30:00;"Constitución";302;38
"1705";2016-09-05 13:30:00;"Dr-Oloriz";0;58
"1706";2016-09-05 13:30:00;"Méndez-Núñez";345;118
"1707";2016-09-05 13:45:00;"Beiro-Andalucía";75;32
"1708";2016-09-05 13:45:00;"Constitución";228;33
"1709";2016-09-05 13:45:00;"Dr-Oloriz";0;38
"1710";2016-09-05 13:45:00;"Méndez-Núñez";304;112
"1711";2016-09-05 14:00:00;"Méndez-Núñez";304;67
"1712";2016-09-05 14:15:00;"Beiro-Andalucía";114;28
"1713";2016-09-05 14:15:00;"Constitución";305;17
"1714";2016-09-05 14:15:00;"Dr-Oloriz";0;49
"1715";2016-09-05 14:15:00;"Méndez-Núñez";369;14
"1716";2016-09-05 14:30:00;"Beiro-Andalucía";97;30
"1717";2016-09-05 14:30:00;"Constitución";201;21
"1718";2016-09-05 14:30:00;"Dr-Oloriz";0;41
"1719";2016-09-05 14:30:00;"Méndez-Núñez";346;113
"1720";2016-09-05 14:45:00;"Beiro-Andalucía";126;30
"1721";2016-09-05 14:45:00;"Constitución";195;20
"1722";2016-09-05 14:45:00;"Dr-Oloriz";0;45
"1723";2016-09-05 14:45:00;"Méndez-Núñez";352;109
"1724";2016-09-05 15:00:00;"Beiro-Andalucía";103;23
"1725";2016-09-05 15:00:00;"Constitución";178;21
"1726";2016-09-05 15:00:00;"Dr-Oloriz";0;39
"1727";2016-09-05 15:00:00;"Méndez-Núñez";362;68
"1728";2016-09-05 15:15:00;"Méndez-Núñez";245;83
"1729";2016-09-05 15:30:00;"Beiro-Andalucía";115;18
"1730";2016-09-05 15:30:00;"Constitución";348;24
"1731";2016-09-05 15:30:00;"Dr-Oloriz";0;24
"1732";2016-09-05 15:30:00;"Méndez-Núñez";245;52
"1733";2016-09-05 15:45:00;"Beiro-Andalucía";51;24
"1734";2016-09-05 15:45:00;"Constitución";151;15
"1735";2016-09-05 15:45:00;"Dr-Oloriz";0;28
"1736";2016-09-05 15:45:00;"Méndez-Núñez";198;34
"1737";2016-09-05 16:00:00;"Beiro-Andalucía";115;21
"1738";2016-09-05 16:00:00;"Constitución";300;19
"1739";2016-09-05 16:00:00;"Dr-Oloriz";0;36
"1740";2016-09-05 16:00:00;"Méndez-Núñez";249;27
"1741";2016-09-05 16:15:00;"Beiro-Andalucía";49;19
"1742";2016-09-05 16:15:00;"Constitución";110;23
"1743";2016-09-05 16:15:00;"Dr-Oloriz";0;34
"1744";2016-09-05 16:15:00;"Méndez-Núñez";157;31
"1745";2016-09-05 16:30:00;"Beiro-Andalucía";63;18
"1746";2016-09-05 16:30:00;"Constitución";143;18
"1747";2016-09-05 16:30:00;"Dr-Oloriz";0;35
"1748";2016-09-05 16:30:00;"Méndez-Núñez";181;37
"1749";2016-09-05 16:45:00;"Beiro-Andalucía";85;25
"1750";2016-09-05 16:45:00;"Constitución";162;17
"1751";2016-09-05 16:45:00;"Dr-Oloriz";0;20
"1752";2016-09-05 16:45:00;"Méndez-Núñez";213;34
"1753";2016-09-05 17:00:00;"Beiro-Andalucía";138;24
"1754";2016-09-05 17:00:00;"Constitución";327;19
"1755";2016-09-05 17:00:00;"Dr-Oloriz";0;32
"1756";2016-09-05 17:00:00;"Méndez-Núñez";296;31
"1757";2016-09-05 17:15:00;"Beiro-Andalucía";60;28
"1758";2016-09-05 17:15:00;"Constitución";141;22
"1759";2016-09-05 17:15:00;"Dr-Oloriz";0;19
"1760";2016-09-05 17:15:00;"Méndez-Núñez";234;32
"1761";2016-09-05 17:30:00;"Beiro-Andalucía";64;24
"1762";2016-09-05 17:30:00;"Constitución";158;16
"1763";2016-09-05 17:30:00;"Dr-Oloriz";0;26
"1764";2016-09-05 17:30:00;"Méndez-Núñez";251;27
"1765";2016-09-05 17:45:00;"Beiro-Andalucía";42;25
"1766";2016-09-05 17:45:00;"Constitución";125;18
"1767";2016-09-05 17:45:00;"Dr-Oloriz";0;41
"1768";2016-09-05 17:45:00;"Méndez-Núñez";163;34
"1769";2016-09-05 18:00:00;"Méndez-Núñez";176;42
"1770";2016-09-05 18:15:00;"Beiro-Andalucía";107;28
"1771";2016-09-05 18:15:00;"Constitución";237;20
"1772";2016-09-05 18:15:00;"Dr-Oloriz";0;59
"1773";2016-09-05 18:15:00;"Méndez-Núñez";286;34
"1774";2016-09-05 18:30:00;"Beiro-Andalucía";66;35
"1775";2016-09-05 18:30:00;"Constitución";182;20
"1776";2016-09-05 18:30:00;"Dr-Oloriz";0;37
"1777";2016-09-05 18:30:00;"Méndez-Núñez";297;31
"1778";2016-09-05 18:45:00;"Beiro-Andalucía";83;25
"1779";2016-09-05 18:45:00;"Constitución";186;14
"1780";2016-09-05 18:45:00;"Dr-Oloriz";0;43
"1781";2016-09-05 18:45:00;"Méndez-Núñez";261;35
"1782";2016-09-05 19:00:00;"Beiro-Andalucía";77;22
"1783";2016-09-05 19:00:00;"Constitución";196;21
"1784";2016-09-05 19:00:00;"Dr-Oloriz";0;38
"1785";2016-09-05 19:00:00;"Méndez-Núñez";262;45
"1786";2016-09-05 19:15:00;"Méndez-Núñez";203;36
"1787";2016-09-05 19:30:00;"Beiro-Andalucía";158;32
"1788";2016-09-05 19:30:00;"Constitución";334;17
"1789";2016-09-05 19:30:00;"Dr-Oloriz";0;39
"1790";2016-09-05 19:30:00;"Méndez-Núñez";325;35
"1791";2016-09-05 19:45:00;"Beiro-Andalucía";89;30
"1792";2016-09-05 19:45:00;"Constitución";141;23
"1793";2016-09-05 19:45:00;"Dr-Oloriz";0;30
"1794";2016-09-05 19:45:00;"Méndez-Núñez";263;41
"1795";2016-09-05 20:00:00;"Beiro-Andalucía";89;22
"1796";2016-09-05 20:00:00;"Constitución";165;19
"1797";2016-09-05 20:00:00;"Dr-Oloriz";0;46
"1798";2016-09-05 20:00:00;"Méndez-Núñez";274;26
"1799";2016-09-05 20:15:00;"Beiro-Andalucía";67;28
"1800";2016-09-05 20:15:00;"Constitución";159;18
"1801";2016-09-05 20:15:00;"Dr-Oloriz";0;63
"1802";2016-09-05 20:15:00;"Méndez-Núñez";276;32
"1803";2016-09-05 20:30:00;"Beiro-Andalucía";93;22
"1804";2016-09-05 20:30:00;"Constitución";194;15
"1805";2016-09-05 20:30:00;"Dr-Oloriz";0;52
"1806";2016-09-05 20:30:00;"Méndez-Núñez";287;31
"1807";2016-09-05 20:45:00;"Beiro-Andalucía";77;27
"1808";2016-09-05 20:45:00;"Constitución";158;19
"1809";2016-09-05 20:45:00;"Dr-Oloriz";0;42
"1810";2016-09-05 20:45:00;"Méndez-Núñez";276;29
"1811";2016-09-05 21:00:00;"Méndez-Núñez";238;29
"1812";2016-09-05 21:15:00;"Beiro-Andalucía";98;26
"1813";2016-09-05 21:15:00;"Constitución";225;20
"1814";2016-09-05 21:15:00;"Dr-Oloriz";0;36
"1815";2016-09-05 21:15:00;"Méndez-Núñez";291;26
"1816";2016-09-05 21:30:00;"Beiro-Andalucía";64;13
"1817";2016-09-05 21:30:00;"Constitución";140;14
"1818";2016-09-05 21:30:00;"Dr-Oloriz";0;33
"1819";2016-09-05 21:30:00;"Méndez-Núñez";234;20
"1820";2016-09-05 21:45:00;"Beiro-Andalucía";85;14
"1821";2016-09-05 21:45:00;"Constitución";130;14
"1822";2016-09-05 21:45:00;"Dr-Oloriz";0;33
"1823";2016-09-05 21:45:00;"Méndez-Núñez";298;17
"1824";2016-09-05 22:00:00;"Beiro-Andalucía";63;11
"1825";2016-09-05 22:00:00;"Constitución";148;13
"1826";2016-09-05 22:00:00;"Dr-Oloriz";0;29
"1827";2016-09-05 22:00:00;"Méndez-Núñez";313;13
"1828";2016-09-05 22:15:00;"Beiro-Andalucía";110;13
